SA4_CODE_2021,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
701,11,199,0,206,3300,407,3914,144,159,9,305,3882,708,4903,2357,294,72,2719,8312,1719,12750,4576,215,157,4940,4532,1345,10821,2539,259,58,2852,5365,1145,9359,511,476,11,998,5738,758,7494,122,502,0,624,3749,480,4858,14,106,3,121,1515,196,1830,0,11,0,8,311,54,370,10266,2218,309,12793,36704,6817,56309,34,350,5,395,2992,356,3735,326,260,18,609,3125,413,4144,3871,513,219,4597,7356,1244,13199,5592,376,346,6316,3976,993,11286,2240,591,122,2953,5322,769,9043,204,1133,10,1352,5209,583,7139,46,916,10,977,3158,383,4513,9,159,0,174,1419,192,1776,0,7,0,13,371,77,465,12318,4321,735,17377,32917,5012,55301,47,551,5,602,6290,766,7651,471,417,26,916,7009,1125,9046,6223,801,287,7317,15669,2963,25950,10166,589,499,11259,8510,2339,22108,4778,849,178,5805,10689,1910,18400,713,1613,21,2351,10947,1341,14637,169,1423,14,1602,6905,868,9374,22,271,3,292,2929,382,3608,9,17,0,22
702,79,705,33,813,2125,430,3375,313,576,117,1007,1857,468,3326,1718,740,339,2802,3893,1174,7872,2167,536,300,3003,2592,920,6512,1002,616,154,1777,2853,736,5358,245,472,65,776,3070,635,4487,64,256,21,343,1835,326,2507,9,53,4,68,590,123,780,0,8,0,7,103,14,123,5604,3961,1026,10599,18919,4817,34338,149,742,69,958,1724,377,3057,559,648,189,1399,1519,307,3225,2597,913,590,4103,3430,860,8392,2610,765,486,3863,2080,664,6607,951,1051,222,2221,2792,585,5597,151,912,97,1164,2863,490,4514,48,442,25,515,1522,259,2299,3,72,12,90,544,86,722,4,12,0,15,155,26,198,7075,5561,1687,14328,16630,3658,34608,230,1444,97,1768,3850,805,6424,874,1229,303,2405,3375,773,6550,4321,1655,934,6901,7323,2036,16263,4780,1296,788,6865,4674,1584,13120,1954,1668,374,3993,5640,1318,10954,399,1387,155,1944,5928,1127,8995,116,699,48,864,3360,587,4809,11,127,14,156,1136,207,1499,3,17,0,27
797,0,0,0,0,5,0,4,0,0,0,0,6,0,6,5,0,0,0,9,4,16,0,0,0,0,13,4,22,0,0,0,6,7,4,18,0,0,0,0,11,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,7,56,21,83,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,8,0,11,0,0,0,0,5,0,4,0,0,0,3,6,0,6,5,0,0,0,9,4,23,0,0,0,0,13,4,22,0,4,0,5,14,4,19,0,0,0,0,14,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,16,15,30,3,0,0,4,36,48,84,30,0,0,31,159,103,292,62,0,0,64,110,132,305,27,7,0,31,133,151,311,0,3,0,3,181,119,300,4,0,0,0,147,52,205,0,0,0,0,24,11,33,0,0,0,0,4,0,6,125,14,3,140,793,635,1567,0,3,0,3,25,31,64,13,4,0,21,43,39,99,50,8,7,59,167,136,364,84,7,4,97,72,105,268,16,11,0,24,132,124,280,8,3,0,7,161,107,279,0,0,0,0,86,33,114,0,0,0,0,7,0,17,0,0,0,0,0,0,4,165,41,13,218,697,568,1486,0,11,0,11,37,49,95,14,9,0,26,80,82,183,76,5,6,91,325,243,661,146,7,3,155,177,236,573,39,14,0,56,265,270,591,9,10,0,9,341,225,579,4,3,0,9,229,81,318,0,0,0,0,36,16,49,0,0,0,0
801,36,615,4,648,12075,659,13386,189,395,10,591,15339,1112,17042,6348,781,131,7260,29127,2250,38637,17437,549,541,18522,14172,1578,34275,10210,581,287,11081,15594,1115,27785,1831,1649,52,3537,17468,865,21866,245,3134,15,3396,12553,668,16625,42,923,0,966,7308,502,8781,3,57,0,60,2546,258,2868,36334,8693,1045,46069,126178,9018,181261,41,937,3,982,11295,620,12899,492,781,24,1291,14850,991,17132,10082,1313,412,11805,25357,1829,38992,20419,891,1056,22365,11412,1231,35006,9302,1308,404,11020,16415,910,28342,806,4102,55,4962,17805,693,23462,175,5083,32,5292,12991,737,19022,47,1121,9,1178,8789,589,10556,4,45,0,46,3788,478,4315,41376,15568,1999,58945,122712,8075,189730,76,1546,5,1634,23371,1286,26286,679,1176,29,1886,30184,2103,34174,16429,2096,544,19066,54484,4084,77634,37856,1440,1596,40890,25586,2804,69285,19505,1888,693,22094,32008,2026,56126,2641,5754,109,8497,35270,1561,45328,423,8221,46,8687,25543,1407,35639,91,2044,14,2148,16102,1096,19340,9,103,0,107
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,20,4,23,5,0,0,7,28,7,44,9,3,0,10,38,11,60,11,0,0,10,23,30,62,9,0,0,9,28,19,53,0,7,0,7,23,16,38,0,4,0,4,14,10,21,0,0,0,0,3,0,6,0,0,0,0,0,0,0,28,17,0,42,176,97,315,0,0,0,5,36,0,37,3,0,0,6,30,4,40,8,0,0,13,36,7,53,8,6,0,15,13,7,33,8,4,0,6,12,8,30,0,4,0,5,24,8,35,0,5,0,3,0,4,10,0,0,0,0,4,0,8,0,0,0,0,0,0,0,35,20,0,52,159,31,249,0,4,0,5,49,4,58,7,3,0,11,65,7,82,13,9,0,20,70,17,108,22,8,0,26,38,35,104,13,4,0,13,40,27,77,0,11,0,5,47,22,78,0,7,0,3,17,11,34,0,0,0,0,12,0,10,0,0,0,0
901,0,6,0,7,67,16,88,0,5,0,5,64,41,108,48,5,5,53,124,162,335,114,12,5,131,99,100,328,81,8,5,92,173,86,347,24,23,0,52,268,57,378,8,25,0,33,242,45,318,0,8,0,8,93,24,120,0,0,0,0,32,0,36,267,80,17,368,1167,529,2068,0,6,0,6,81,18,103,9,13,0,26,64,13,108,70,18,4,92,99,51,240,150,11,17,172,86,52,310,75,14,6,94,177,36,316,15,56,0,66,271,47,382,0,29,0,32,209,32,267,0,11,0,11,100,27,135,0,0,0,0,25,3,34,321,150,25,502,1103,282,1887,0,14,0,14,143,34,189,9,16,0,26,133,58,218,123,22,4,143,222,211,577,264,17,24,301,183,149,638,152,29,13,189,349,124,665,40,79,0,117,542,108,765,4,50,0,59,451,74,587,0,14,0,14,194,46,257,0,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
