SA3_CODE_2021,M_15_19_yr_Volunteer,M_15_19_yr_N_a_volunteer,M_15_19_yr_Voluntary_work_ns,M_15_19_yr_Tot,M_20_24_yr_Volunteer,M_20_24_yr_N_a_volunteer,M_20_24_yr_Voluntary_work_ns,M_20_24_yr_Tot,M_25_34_yr_Volunteer,M_25_34_yr_N_a_volunteer,M_25_34_yr_Voluntary_work_ns,M_25_34_yr_Tot,M_35_44_yr_Volunteer,M_35_44_yr_N_a_volunteer,M_35_44_yr_Voluntary_work_ns,M_35_44_yr_Tot,M_45_54_yr_Volunteer,M_45_54_yr_N_a_volunteer,M_45_54_yr_Voluntary_work_ns,M_45_54_yr_Tot,M_55_64_yr_Volunteer,M_55_64_yr_N_a_volunteer,M_55_64_yr_Voluntary_work_ns,M_55_64_yr_Tot,M_65_74_yr_Volunteer,M_65_74_yr_N_a_volunteer,M_65_74_yr_Voluntary_work_ns,M_65_74_yr_Tot,M_75_84_yr_Volunteer,M_75_84_yr_N_a_volunteer,M_75_84_yr_Voluntary_work_ns,M_75_84_yr_Tot,M_85ov_Volunteer,M_85ov_N_a_volunteer,M_85_ov_Voluntary_work_ns,M_85ov_Tot,M_Tot_Volunteer,M_Tot_N_a_volunteer,M_Tot_Voluntary_work_ns,M_Tot_Tot,F_15_19_yr_Volunteer,F_15_19_yr_N_a_volunteer,F_15_19_yr_Voluntary_work_ns,F_15_19_yr_Tot,F_20_24_yr_Volunteer,F_20_24_yr_N_a_volunteer,F_20_24_yr_Voluntary_work_ns,F_20_24_yr_Tot,F_25_34_yr_Volunteer,F_25_34_yr_N_a_volunteer,F_25_34_yr_Voluntary_work_ns,F_25_34_yr_Tot,F_35_44_yr_Volunteer,F_35_44_yr_N_a_volunteer,F_35_44_yr_Voluntary_work_ns,F_35_44_yr_Tot,F_45_54_yr_Volunteer,F_45_54_yr_N_a_volunteer,F_45_54_yr_Voluntary_work_ns,F_45_54_yr_Tot,F_55_64_yr_Volunteer,F_55_64_yr_N_a_volunteer,F_55_64_yr_Voluntary_work_ns,F_55_64_yr_Tot,F_65_74_yr_Volunteer,F_65_74_yr_N_a_volunteer,F_65_74_yr_Voluntary_work_ns,F_65_74_yr_Tot,F_75_84_yr_Volunteer,F_75_84_yr_N_a_volunteer,F_75_84_yr_Voluntary_work_ns,F_75_84_yr_Tot,F_85ov_Volunteer,F_85ov_N_a_volunteer,F_85_ov_Voluntary_work_ns,F_85ov_Tot,F_Tot_Volunteer,F_Tot_N_a_volunteer,F_Tot_Voluntary_work_ns,F_Tot_Tot,P_15_19_yr_Volunteer,P_15_19_yr_N_a_volunteer,P_15_19_yr_Voluntary_work_ns,P_15_19_yr_Tot,P_20_24_yr_Volunteer,P_20_24_yr_N_a_volunteer,P_20_24_yr_Voluntary_work_ns,P_20_24_yr_Tot,P_25_34_yr_Volunteer,P_25_34_yr_N_a_volunteer,P_25_34_yr_Voluntary_work_ns,P_25_34_yr_Tot,P_35_44_yr_Volunteer,P_35_44_yr_N_a_volunteer,P_35_44_yr_Voluntary_work_ns,P_35_44_yr_Tot,P_45_54_yr_Volunteer,P_45_54_yr_N_a_volunteer,P_45_54_yr_Voluntary_work_ns,P_45_54_yr_Tot,P_55_64_yr_Volunteer,P_55_64_yr_N_a_volunteer,P_55_64_yr_Voluntary_work_ns,P_55_64_yr_Tot,P_65_74_yr_Volunteer,P_65_74_yr_N_a_volunteer,P_65_74_yr_Voluntary_work_ns,P_65_74_yr_Tot,P_75_84_yr_Volunteer,P_75_84_yr_N_a_volunteer,P_75_84_yr_Voluntary_work_ns,P_75_84_yr_Tot,P_85ov_Volunteer,P_85ov_N_a_volunteer,P_85_ov_Voluntary_work_ns,P_85ov_Tot,P_Tot_Volunteer,P_Tot_N_a_volunteer,P_Tot_Voluntary_work_ns,P_Tot_Tot
31201,128,655,150,927,71,723,394,1183,226,1914,1046,3188,396,1735,739,2872,314,1761,709,2784,246,1746,517,2508,189,1077,214,1477,79,489,86,649,13,117,22,148,1658,10213,3872,15739,122,582,110,810,82,708,204,993,368,1929,462,2764,557,1445,315,2322,370,1459,288,2119,315,1362,270,1947,243,800,128,1173,83,421,68,570,20,170,33,219,2155,8879,1880,12918,244,1235,259,1737,147,1428,600,2178,601,3841,1508,5949,956,3182,1057,5196,681,3224,998,4902,564,3109,785,4458,423,1881,339,2645,157,907,155,1223,32,285,54,371,3819,19090,5752,28659
31202,434,3056,323,3810,224,2924,369,3521,522,6116,982,7621,940,6038,1069,8048,996,6202,1079,8274,924,6305,985,8209,786,4399,500,5683,320,2072,289,2679,51,632,112,790,5190,37744,5710,48640,488,2786,323,3598,301,2770,355,3432,874,6358,787,8020,1628,5841,689,8153,1366,6089,667,8121,1217,6056,544,7814,1021,3920,385,5322,434,2165,293,2893,69,960,158,1184,7397,36958,4198,48547,926,5842,651,7413,524,5697,727,6950,1394,12475,1765,15641,2568,11877,1758,16204,2363,12287,1749,16395,2139,12361,1525,16026,1808,8321,885,11007,752,4240,581,5576,117,1598,268,1979,12591,74705,9899,97190
31203,74,501,61,640,43,523,106,670,124,1353,317,1803,153,1228,229,1612,222,1226,243,1695,196,1236,192,1626,220,896,150,1270,85,386,56,523,6,71,14,93,1134,7429,1370,9929,101,444,60,613,78,565,102,746,197,1394,257,1849,291,1151,168,1611,306,1106,169,1587,276,1065,162,1499,232,745,91,1071,89,285,49,423,11,120,12,145,1592,6878,1075,9547,179,952,125,1252,122,1087,202,1415,329,2743,578,3653,452,2383,395,3229,536,2333,412,3282,466,2300,358,3124,454,1644,241,2341,175,670,105,952,14,196,27,240,2726,14309,2446,19478
31301,61,715,51,829,33,519,43,596,50,899,68,1014,124,1194,86,1403,153,1681,126,1957,349,2271,136,2757,585,3266,201,4052,394,2010,162,2567,46,493,62,606,1800,13038,934,15777,90,636,41,766,45,416,28,485,113,918,69,1106,234,1224,75,1532,257,1803,107,2171,482,2670,147,3302,822,3361,198,4382,406,2028,171,2605,45,587,129,764,2503,13647,960,17110,156,1350,92,1602,77,931,69,1080,161,1824,134,2122,362,2415,163,2937,414,3480,230,4126,828,4941,285,6054,1411,6626,392,8433,801,4043,332,5169,92,1075,196,1366,4309,26689,1889,32888
31302,195,2178,209,2580,142,2239,212,2592,328,4752,437,5515,405,3923,353,4673,352,3898,330,4584,379,3384,219,3978,434,2799,189,3422,202,1620,144,1965,33,470,66,559,2464,25248,2152,29868,267,1982,175,2422,217,2250,212,2676,522,5188,447,6160,703,4175,347,5218,545,4087,278,4913,529,3732,215,4472,554,3141,193,3884,201,1747,158,2108,13,718,127,861,3551,27003,2158,32717,460,4152,387,5001,357,4485,422,5268,847,9941,880,11665,1106,8089,691,9892,899,7987,608,9498,903,7110,441,8453,983,5936,383,7308,410,3358,304,4072,48,1182,192,1422,6019,52253,4314,62586
31303,40,315,48,405,24,206,225,444,47,641,678,1366,98,669,488,1253,102,707,249,1066,142,744,122,1014,170,706,78,947,80,306,33,416,7,83,9,98,704,4382,1923,7012,41,295,45,383,26,202,29,256,86,608,56,747,147,581,73,803,147,721,73,941,200,701,58,961,215,612,52,886,59,268,35,364,6,115,11,135,929,4103,440,5479,77,616,95,789,49,407,247,702,128,1249,730,2114,241,1249,565,2054,250,1433,327,2005,345,1453,181,1974,388,1312,131,1836,137,572,66,776,12,199,24,232,1633,8488,2367,12488
31304,248,2118,128,2492,169,2000,122,2290,269,3552,283,4096,474,3429,260,4158,471,3845,220,4536,404,3337,184,3924,395,2499,139,3033,172,1286,118,1572,24,347,48,409,2620,22400,1490,26513,349,1931,131,2411,227,1831,117,2176,452,3652,259,4357,792,3750,247,4782,591,4039,213,4833,519,3396,136,4053,513,2738,153,3406,177,1474,109,1760,18,465,89,573,3638,23272,1447,28359,607,4044,255,4903,395,3838,237,4469,723,7202,537,8457,1260,7171,501,8941,1057,7876,430,9363,922,6738,324,7979,909,5238,290,6441,347,2759,226,3335,43,812,134,987,6258,45670,2939,54869
31305,156,1582,95,1825,128,1306,96,1531,226,2338,215,2778,357,2870,245,3464,480,3530,263,4272,506,3478,224,4201,650,3252,189,4093,294,1933,163,2400,59,645,83,791,2860,20925,1575,25365,231,1370,88,1691,182,1112,90,1381,307,2405,190,2895,607,3063,220,3894,666,3884,235,4786,732,3960,214,4908,885,3763,207,4851,417,2277,214,2904,63,1050,174,1280,4082,22879,1635,28595,386,2949,185,3521,306,2413,190,2915,533,4739,403,5678,957,5933,465,7358,1148,7413,499,9061,1239,7440,432,9110,1538,7019,392,8951,716,4211,379,5310,120,1693,258,2068,6941,43812,3207,53964
31401,467,2722,89,3282,309,2175,86,2572,416,4040,167,4619,915,4738,218,5881,1161,5625,222,7006,908,4401,139,5453,793,2936,128,3852,356,1444,59,1857,33,290,22,348,5353,28372,1134,34861,532,2491,70,3097,377,1814,58,2252,579,4055,145,4783,1464,4994,167,6620,1594,5556,177,7327,1026,4475,117,5619,846,3104,120,4069,356,1517,86,1952,31,500,38,571,6809,28503,975,36284,994,5213,159,6374,689,3993,143,4822,997,8093,316,9403,2381,9735,387,12494,2756,11176,403,14336,1936,8880,253,11072,1638,6042,243,7923,707,2960,148,3812,66,789,60,911,12163,56870,2112,71148
31402,290,2386,104,2786,214,2379,146,2741,456,5672,396,6528,726,5735,335,6801,603,4480,235,5319,365,2978,148,3490,365,2040,102,2509,161,1023,76,1264,24,292,68,381,3207,26985,1625,31816,423,2332,117,2866,339,2447,131,2916,708,6417,378,7505,989,5943,324,7257,725,4782,189,5697,472,3307,129,3909,409,2364,115,2887,197,1284,128,1606,34,502,155,687,4296,29384,1654,35332,711,4721,222,5648,560,4826,281,5660,1167,12095,774,14034,1716,11682,663,14057,1327,9263,425,11021,844,6285,281,7404,770,4403,219,5394,356,2302,200,2865,56,792,221,1070,7500,56365,3282,67150
31403,125,1163,77,1367,124,1125,69,1315,208,2472,178,2858,294,2406,128,2822,257,2056,126,2437,253,1694,82,2030,226,1404,70,1697,97,684,39,822,11,179,16,203,1589,13176,780,15546,178,931,62,1175,166,1026,84,1276,320,2417,150,2884,464,2310,125,2895,380,2106,119,2602,307,1935,80,2321,324,1556,66,1940,113,761,52,921,13,321,22,349,2258,13353,753,16371,304,2089,147,2539,292,2155,145,2590,527,4882,336,5746,759,4713,252,5720,634,4161,244,5044,561,3632,159,4346,548,2960,133,3638,204,1445,91,1741,15,496,35,546,3847,26527,1539,31916
31501,85,793,207,1093,77,793,309,1177,241,1610,807,2653,252,1346,571,2168,322,1405,485,2214,286,1300,325,1915,186,873,184,1240,57,357,80,493,4,61,7,77,1506,8551,2978,13035,85,751,168,1011,84,826,137,1053,309,1734,313,2355,394,1326,247,1961,329,1342,267,1933,302,1198,252,1749,158,709,136,1001,57,276,69,400,4,55,8,70,1720,8214,1602,11542,175,1545,381,2099,165,1618,449,2227,544,3345,1116,5011,637,2676,822,4136,651,2745,752,4144,589,2499,578,3668,342,1580,318,2239,113,635,146,892,11,123,20,150,3223,16773,4575,24572
31502,114,773,142,1027,104,889,186,1183,240,1981,409,2631,318,1479,310,2102,270,1379,275,1924,250,1350,264,1866,113,730,133,979,60,338,69,469,4,57,18,78,1478,8981,1799,12256,130,639,116,879,118,851,149,1113,413,1880,290,2581,472,1355,220,2045,354,1207,207,1764,281,1080,168,1531,128,587,91,805,65,281,60,409,8,82,27,122,1963,7961,1334,11256,243,1410,258,1909,223,1744,334,2296,650,3863,701,5215,785,2830,528,4149,626,2588,479,3689,531,2431,428,3397,241,1317,228,1781,127,617,131,878,19,142,38,197,3437,16941,3133,23511
31503,66,288,68,419,75,326,51,448,204,709,119,1034,274,503,120,896,272,628,133,1034,331,858,170,1364,241,703,123,1066,87,349,88,519,17,130,25,167,1562,4496,884,6950,67,254,54,374,90,346,54,492,290,721,123,1133,409,515,107,1028,377,639,135,1154,433,761,159,1344,247,534,93,877,110,323,63,493,34,168,31,226,2053,4253,813,7116,131,538,124,795,163,672,103,939,497,1432,243,2168,687,1021,224,1924,652,1268,265,2188,764,1621,323,2705,492,1240,220,1945,196,671,149,1012,47,291,54,389,3616,8748,1699,14067
31601,291,1664,97,2047,178,1370,113,1655,296,2481,225,3004,500,2695,211,3400,617,2975,172,3765,502,2493,122,3124,552,2085,125,2760,304,1377,98,1786,56,558,76,690,3297,17696,1236,22240,382,1679,134,2198,269,1421,128,1819,386,2664,179,3231,743,3036,167,3941,874,3283,147,4314,650,2830,125,3597,794,2469,125,3382,382,1746,143,2271,65,822,195,1080,4538,19942,1337,25818,666,3345,230,4239,445,2787,244,3473,680,5152,406,6230,1241,5725,375,7345,1498,6262,317,8080,1153,5328,244,6720,1343,4551,251,6147,690,3118,237,4052,121,1379,273,1772,7837,37643,2573,48055
31602,375,2325,128,2832,233,1995,138,2373,389,4203,333,4919,704,4389,324,5417,849,4725,352,5928,798,4564,302,5660,975,4168,260,5401,604,2781,215,3593,84,1025,157,1267,5000,30177,2215,37394,456,2133,136,2730,288,1952,122,2366,623,4660,314,5601,1104,4790,299,6192,1158,5182,251,6592,1103,5307,293,6702,1369,4735,264,6362,643,3193,332,4163,81,1395,254,1731,6826,33352,2265,42444,830,4460,271,5563,522,3952,262,4742,1013,8863,647,10519,1804,9176,632,11615,2003,9904,609,12515,1902,9873,596,12363,2338,8898,524,11763,1243,5971,538,7756,172,2418,415,2999,11827,63526,4480,79832
31603,205,1236,98,1537,142,1307,130,1579,374,3178,320,3869,495,2961,303,3762,588,3127,319,4034,627,3380,263,4278,805,3106,259,4171,350,1615,176,2142,35,582,104,725,3631,20489,1979,26100,226,1144,84,1458,253,1452,137,1844,507,3374,329,4208,727,2984,247,3952,712,3380,262,4355,867,3955,276,5096,964,3160,264,4385,399,1860,226,2485,42,873,194,1105,4696,22179,2012,28888,432,2381,180,2994,396,2758,267,3420,883,6553,649,8082,1221,5941,551,7715,1304,6499,579,8382,1501,7337,540,9380,1762,6266,526,8556,748,3476,402,4620,76,1457,296,1834,8325,42671,3993,54990
31605,154,1133,70,1366,77,700,49,826,131,1455,150,1735,316,2070,174,2558,531,2340,198,3069,474,2390,142,3007,666,2486,160,3305,376,1500,115,1996,44,438,72,549,2771,14518,1126,18413,197,969,43,1219,79,700,50,828,186,1596,123,1907,493,2298,182,2976,634,2732,173,3531,668,2719,143,3532,842,2615,142,3600,370,1560,168,2095,65,659,128,855,3533,15840,1161,20533,354,2109,114,2574,159,1400,98,1651,317,3053,275,3643,805,4374,355,5531,1165,5067,369,6601,1144,5109,279,6534,1513,5099,301,6910,747,3055,290,4093,108,1101,197,1406,6310,30357,2285,38945
31606,216,1437,111,1756,141,1143,109,1387,280,2449,228,2959,439,2616,267,3325,585,3024,282,3897,654,3182,230,4068,791,2691,215,3692,416,1421,129,1964,53,395,55,503,3577,18357,1619,23557,290,1286,103,1671,196,1141,75,1413,383,2575,210,3169,761,2691,224,3676,837,3127,233,4200,927,3331,213,4474,975,2768,211,3955,419,1323,117,1865,49,522,59,627,4840,18761,1446,25047,499,2716,215,3435,336,2283,184,2798,668,5028,440,6133,1200,5308,492,7001,1428,6151,514,8093,1582,6516,444,8541,1767,5454,422,7644,833,2747,247,3824,102,914,106,1132,8413,37117,3062,48597
31607,185,1204,84,1473,93,1010,72,1179,251,2316,161,2730,427,2496,215,3139,481,2541,206,3224,461,2480,146,3090,509,2059,118,2690,230,1198,87,1510,23,376,48,447,2666,15679,1142,19483,233,1087,74,1395,131,939,73,1145,366,2398,151,2914,685,2494,164,3341,699,2650,151,3497,658,2688,165,3504,625,2050,110,2779,299,1268,95,1660,36,545,68,645,3731,16117,1042,20890,417,2298,157,2869,231,1946,146,2321,621,4717,311,5645,1111,4990,386,6485,1182,5190,355,6719,1120,5166,309,6591,1133,4107,226,5469,529,2463,180,3170,55,920,114,1094,6390,31792,2183,40374
31608,90,606,60,758,44,396,31,466,75,696,65,836,162,955,106,1220,274,1400,146,1817,304,1509,117,1932,354,1382,85,1824,159,696,42,895,20,140,35,187,1477,7775,680,9932,104,547,40,686,44,297,21,365,85,686,72,841,271,1082,97,1450,386,1431,110,1920,443,1650,117,2213,415,1260,81,1756,156,572,53,783,21,162,65,246,1925,7685,653,10269,199,1146,98,1439,81,696,56,829,156,1387,133,1682,438,2035,201,2673,663,2826,252,3741,748,3160,236,4147,770,2645,163,3577,315,1269,103,1679,40,300,100,435,3400,15461,1335,20202
31701,840,4387,334,5561,514,4222,351,5085,1020,8816,724,10562,1395,7421,550,9371,1477,7152,565,9192,1383,6877,483,8738,1412,5678,408,7499,830,3318,285,4431,108,1184,135,1430,8985,49051,3825,61863,1077,4048,300,5427,727,4165,345,5233,1453,9121,584,11159,2037,7667,506,10210,1855,7823,420,10102,1797,7509,422,9727,1833,6322,419,8571,930,4152,390,5473,136,2076,247,2458,11838,52886,3628,68358,1919,8441,630,10992,1239,8379,693,10312,2473,17934,1306,21719,3439,15092,1052,19577,3331,14978,982,19294,3178,14386,897,18465,3238,12002,828,16065,1760,7465,679,9907,245,3259,384,3892,20827,101939,7458,130221
31801,163,965,204,1334,78,816,165,1059,195,1648,311,2155,331,1440,262,2034,380,1905,324,2602,428,2311,314,3055,444,2116,252,2814,235,1158,167,1558,40,382,67,488,2293,12747,2064,17108,211,840,153,1206,97,770,129,997,301,1564,238,2105,531,1442,239,2215,574,1803,275,2650,571,2134,219,2926,563,1823,211,2599,310,1087,176,1573,46,574,95,722,3208,12033,1749,16986,379,1806,362,2542,179,1584,287,2056,493,3216,553,4258,865,2881,501,4251,951,3703,597,5253,1000,4445,531,5981,1007,3938,464,5411,547,2244,349,3135,86,958,168,1213,5499,24781,3809,34094
31802,808,4999,573,6376,706,5994,1249,7949,1279,11030,1828,14139,1478,9276,1493,12244,1598,9320,1245,12160,1421,8771,899,11087,1253,6462,549,8264,525,3072,292,3889,73,778,109,965,9148,59701,8228,77082,992,5025,467,6485,861,5619,575,7058,1652,10933,1185,13771,2265,9708,981,12960,2026,9785,846,12655,1612,9191,639,11439,1530,6366,442,8343,617,3446,318,4380,72,1388,216,1683,11623,61457,5680,78767,1802,10025,1041,12866,1565,11611,1824,15001,2932,21960,3015,27909,3746,18981,2477,25204,3624,19104,2091,24820,3030,17962,1535,22528,2789,12824,995,16606,1143,6516,614,8267,147,2171,331,2648,20775,121163,13910,155844
31901,323,2229,217,2765,192,1916,150,2265,374,3946,412,4729,578,3620,356,4552,763,4262,446,5470,900,5072,487,6460,1045,5104,404,6554,525,3249,266,4041,61,919,118,1097,4756,30314,2860,37932,395,1972,155,2523,218,1909,150,2277,524,4106,381,5016,876,3857,310,5043,962,4611,345,5912,1170,5465,376,7003,1287,5185,410,6875,570,3263,353,4190,72,1296,159,1533,6077,31653,2648,40373,717,4197,378,5292,410,3820,306,4536,903,8052,792,9746,1448,7480,666,9597,1722,8873,793,11383,2074,10536,860,13469,2325,10288,813,13426,1092,6509,619,8227,140,2209,278,2632,10831,61966,5506,78306
31902,188,1069,194,1453,126,887,135,1145,261,1761,273,2300,405,1637,255,2293,461,2196,320,2980,629,2771,380,3782,729,2811,403,3950,372,1573,239,2179,44,426,46,520,3217,15136,2249,20605,210,953,170,1332,143,883,122,1152,377,1785,257,2421,627,1568,233,2433,628,2301,300,3225,841,2651,335,3825,855,2504,351,3707,336,1390,194,1924,54,533,85,678,4079,14562,2048,20691,400,2016,365,2779,263,1770,261,2295,644,3551,527,4720,1034,3206,487,4728,1092,4495,620,6209,1471,5421,716,7607,1586,5319,752,7658,706,2961,432,4102,99,961,134,1198,7294,29702,4299,41299
31903,192,1271,155,1621,103,921,83,1106,215,1952,233,2398,349,1957,250,2558,455,2549,299,3304,587,3193,299,4076,748,3124,261,4136,314,1627,165,2105,41,421,51,512,3005,17016,1798,21822,236,1091,120,1455,119,857,71,1044,315,1989,209,2513,622,2093,194,2910,630,2663,277,3570,870,3249,239,4361,863,2877,214,3950,370,1508,157,2039,57,558,71,689,4085,16880,1567,22523,430,2361,286,3075,223,1776,154,2151,532,3941,441,4912,971,4048,448,5463,1084,5211,573,6874,1459,6441,539,8439,1608,5998,481,8085,691,3136,323,4148,101,975,123,1204,7090,33890,3368,44348
31904,153,1396,107,1660,94,1044,98,1234,153,2199,176,2530,278,2291,205,2772,406,2772,247,3424,529,3477,220,4223,732,4232,303,5272,376,2675,241,3286,53,672,116,842,2770,20756,1717,25242,187,1344,104,1635,107,1009,66,1184,287,2378,159,2829,533,2602,175,3314,566,3236,214,4010,786,4062,256,5105,988,4379,294,5659,413,2706,341,3461,42,980,206,1223,3916,22699,1821,28433,341,2738,214,3296,198,2053,163,2416,446,4575,339,5358,809,4890,384,6091,969,6008,460,7440,1310,7534,479,9324,1725,8615,594,10932,792,5380,585,6752,92,1653,324,2069,6683,43451,3534,53674
31905,157,1023,140,1327,97,860,189,1143,173,1549,420,2142,237,1602,382,2224,332,2239,298,2863,511,3009,311,3828,674,3448,280,4408,299,1633,160,2093,31,389,56,471,2506,15758,2244,20504,153,874,108,1142,126,733,82,936,250,1522,150,1924,425,1692,163,2280,427,2345,173,2944,693,3211,236,4135,775,3114,259,4147,284,1486,167,1935,43,567,79,685,3173,15539,1407,20124,313,1905,251,2462,216,1592,270,2078,422,3070,570,4067,667,3298,546,4508,760,4577,474,5811,1196,6218,545,7963,1448,6567,542,8555,578,3121,330,4027,66,955,134,1159,5678,31299,3655,40629
39797,0,0,0,0,0,4,9,4,0,9,30,37,0,16,40,55,3,9,31,42,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,0,8,37,109,149,0,0,0,0,0,0,4,9,0,3,13,13,0,0,5,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,24,28,0,0,0,0,0,3,14,16,0,12,34,49,0,11,48,64,3,9,32,45,0,0,8,5,0,3,0,3,0,0,0,0,0,0,0,0,8,40,135,183
39999,20,181,72,272,28,263,151,444,85,802,413,1301,91,637,464,1194,67,583,392,1042,123,863,306,1297,110,936,215,1253,17,212,49,283,0,15,8,23,536,4492,2080,7108,24,200,62,291,44,316,125,493,131,851,370,1345,108,517,266,885,82,587,221,887,155,825,188,1170,109,646,112,870,9,129,24,160,0,17,4,25,663,4088,1381,6127,43,387,137,566,72,576,278,934,214,1651,781,2649,197,1152,725,2077,148,1171,616,1929,276,1690,503,2468,221,1579,329,2124,30,342,71,444,0,35,14,44,1200,8577,3450,13234
40101,120,423,47,589,398,1669,178,2239,432,2441,342,3217,272,1220,224,1720,193,926,150,1276,229,863,95,1182,268,753,87,1105,141,356,44,538,9,119,24,150,2070,8760,1183,12014,199,538,86,815,526,1608,178,2308,452,2227,199,2877,267,1076,99,1442,201,742,64,1004,280,758,61,1099,311,744,81,1133,155,409,41,606,22,201,48,272,2405,8300,855,11556,317,957,133,1410,927,3277,352,4551,884,4668,538,6094,543,2295,317,3161,397,1672,210,2282,506,1623,159,2284,575,1496,169,2239,295,761,87,1140,30,322,70,425,4473,17059,2034,23578
40102,555,1870,125,2556,396,1702,144,2238,643,3233,211,4080,1046,3404,241,4690,1431,3783,254,5476,1224,3812,252,5288,1318,2993,193,4502,578,1438,113,2131,72,483,52,603,7265,22719,1584,31565,546,1831,127,2507,441,1550,79,2071,776,3289,191,4256,1491,3502,181,5176,1741,3962,195,5897,1389,3864,226,5474,1377,3095,200,4674,628,1522,128,2280,90,726,78,894,8474,23339,1408,33232,1103,3700,258,5063,840,3253,219,4309,1422,6518,404,8341,2537,6903,418,9865,3173,7754,454,11374,2607,7677,479,10767,2690,6091,393,9173,1212,2957,240,4406,167,1206,129,1498,15745,46060,2989,64794
40103,287,1285,29,1602,243,1048,31,1315,305,1684,74,2061,477,2067,77,2623,701,2204,78,2984,572,2055,51,2685,695,1794,49,2535,421,1201,48,1670,71,484,19,575,3767,13826,456,18047,394,1157,29,1576,301,904,27,1234,335,1733,61,2133,700,2253,59,3014,808,2359,76,3244,698,2296,46,3037,784,2156,61,3007,446,1431,79,1957,79,898,56,1036,4545,15185,502,20234,679,2438,59,3175,540,1946,61,2550,635,3416,138,4192,1177,4323,140,5638,1511,4564,151,6223,1271,4354,97,5725,1479,3949,110,5543,866,2636,125,3628,148,1384,81,1609,8316,29012,958,38283
40104,211,1290,56,1556,238,1560,65,1860,397,3211,155,3764,548,2974,123,3647,544,2784,114,3439,416,2502,92,3014,460,1768,59,2291,328,1374,64,1765,59,650,67,771,3210,18110,797,22110,227,1097,44,1363,286,1372,63,1718,492,3168,138,3802,676,3070,90,3835,659,2852,86,3591,511,2766,72,3353,597,2214,83,2895,358,1868,138,2366,52,1013,104,1162,3865,19412,810,24093,435,2392,93,2920,527,2931,122,3579,891,6378,294,7559,1231,6037,208,7477,1203,5629,202,7036,934,5271,164,6366,1060,3983,145,5189,689,3237,202,4132,107,1660,172,1935,7077,37520,1604,46199
40105,241,848,31,1130,235,967,37,1237,379,2345,131,2852,364,1961,104,2431,444,1679,87,2209,404,1694,88,2185,412,1293,71,1777,254,768,44,1068,49,415,41,505,2789,11965,627,15384,180,664,38,883,259,936,46,1242,474,2316,116,2909,508,1896,92,2495,557,1730,68,2357,472,1804,74,2349,569,1465,79,2113,330,1154,59,1545,58,748,65,871,3405,12724,641,16760,421,1515,72,2007,493,1902,83,2480,850,4661,249,5758,873,3857,197,4924,1000,3408,159,4568,870,3498,158,4528,985,2754,146,3885,584,1922,103,2611,109,1166,106,1377,6188,24683,1270,32147
40106,149,626,24,795,156,880,37,1074,265,1854,114,2235,306,1720,84,2109,387,1435,80,1906,324,1437,48,1806,312,1049,39,1399,120,524,26,675,23,254,11,292,2048,9772,471,12287,181,635,22,845,211,787,29,1029,321,1799,98,2226,395,1654,52,2100,409,1457,49,1917,353,1531,52,1936,372,1104,57,1532,139,666,48,853,24,463,39,522,2404,10095,455,12953,330,1263,41,1632,368,1665,65,2103,586,3653,217,4459,701,3378,133,4209,797,2894,136,3820,677,2964,105,3747,684,2152,96,2929,263,1189,70,1526,48,712,56,818,4450,19871,921,25238
40107,187,806,22,1014,221,910,23,1155,347,1913,76,2347,440,1865,63,2364,557,1849,58,2456,500,1645,48,2189,562,1402,66,2022,244,819,52,1117,68,422,32,525,3122,11631,437,15192,243,820,11,1078,278,928,26,1236,395,1979,68,2449,598,2021,54,2673,637,1930,60,2621,592,1850,59,2497,716,1600,66,2382,334,1078,69,1487,53,913,77,1043,3837,13125,494,17453,430,1626,33,2090,495,1839,49,2386,749,3899,145,4792,1038,3888,118,5040,1189,3777,117,5084,1090,3492,107,4688,1278,2997,131,4401,579,1902,121,2599,120,1337,113,1572,6963,24755,928,32648
40201,165,1032,64,1264,123,989,51,1165,198,1933,98,2226,288,1751,103,2140,341,1999,116,2457,338,2104,94,2542,337,1375,82,1790,187,771,65,1025,28,305,49,381,2004,12261,718,14986,172,925,50,1146,151,888,51,1094,280,1896,88,2266,427,1789,85,2302,438,2123,85,2648,416,2125,96,2642,369,1453,74,1897,198,980,93,1273,31,442,82,557,2487,12629,710,15824,337,1957,117,2412,274,1880,102,2258,480,3826,189,4498,716,3538,183,4439,782,4122,201,5101,753,4229,193,5175,705,2830,151,3689,385,1756,162,2301,60,746,135,935,4493,24890,1429,30811
40202,244,2767,205,3217,257,2975,225,3455,516,6641,541,7695,565,5375,459,6397,497,4851,346,5691,527,4604,285,5415,434,2918,226,3574,164,1503,133,1798,28,524,91,639,3213,32156,2510,37880,277,2469,221,2967,340,2992,214,3549,649,6961,521,8131,791,5237,355,6385,594,4808,311,5710,651,4670,234,5554,493,3026,222,3746,220,1811,196,2233,38,845,150,1027,4058,32817,2432,39305,518,5239,427,6182,601,5966,441,7005,1164,13599,1066,15826,1358,10614,813,12780,1091,9653,651,11397,1178,9270,523,10972,927,5949,449,7320,383,3315,330,4027,60,1368,242,1676,7269,64969,4943,77184
