SA3_CODE_2021,SH_FHs_CF_no_C,SH_FHs_CF_C,SH_FHs_OnePF,SH_FHs_Oth_fam,SH_FHs_Tot,SH_Lone_P_H,SH_Group_H,SH_Tot,SDRTHT_1_S_FHs_CF_no_C,SDRTHT_1_S_FHs_CF_C,SDRTHT_1_S_FHs_OnePF,SDRTHT_1_S_FHs_Oth_fam,SDRTHT_1_S_FHs_Tot,SDRTHT_1_S_Lone_P_H,SDRTHT_1_S_Group_H,SDRTHT_1_S_Tot,SDRTHT_2more_S_FHs_CF_no_C,SDRTHT_2more_S_FHs_CF_C,SDRTHT_2more_S_FHs_OnePF,SDRTHT_2more_S_FHs_Oth_fam,SDRTHT_2more_S_FHs_Tot,SDRTHT_2more_S_Lone_P_H,SDRTHT_2more_S_Group_H,SDRTHT_2more_S_Tot,SDRTHT_Tot_FHs_CF_no_C,SDRTHT_Tot_FHs_CF_C,SDRTHT_Tot_FHs_OnePF,SDRTHT_Tot_FHs_Oth_fam,SDRTHT_Tot_FHs_Tot,SDRTHT_Tot_Lone_P_H,SDRTHT_Tot_Group_H,SDRTHT_Tot_Tot,FoA_1_or_2_SB_FHs_CF_no_C,FoA_1_or_2_SB_FHs_CF_C,FoA_1_or_2_SB_FHs_OnePF,FoA_1_or_2_SB_FHs_Oth_fam,FoA_1_or_2_SB_FHs_Tot,FoA_1_or_2_SB_Lone_P_H,FoA_1_or_2_SB_Group_H,FoA_1_or_2_SB_Tot,FoA_3SB_FHs_CF_no_C,FoA_3SB_FHs_CF_C,FoA_3SB_FHs_OnePF,FoA_3SB_FHs_Oth_fam,FoA_3SB_FHs_Tot,FoA_3SB_Lone_P_H,FoA_3SB_Group_H,FoA_3SB_Tot,FoA_4_to_8_SB_FHs_CF_no_C,FoA_4_to_8_SB_FHs_CF_C,FoA_4_to_8_SB_FHs_OnePF,FoA_4_to_8_SB_FHs_Oth_fam,FoA_4_to_8_SB_FHs_Tot,FoA_4_to_8_SB_Lone_P_H,FoA_4_to_8_SB_Group_H,FoA_4_to_8_SB_Tot,FoA_9moSB_FHs_CF_no_C,FoA_9moSB_FHs_CF_C,FoA_9moSB_FHs_OnePF,FoA_9moSB_FHs_Oth_fam,FoA_9moSB_FHs_Tot,FoA_9moSB_Lone_P_H,FoA_9moSB_Group_H,FoA_9moSB_Tot,FoA_Att_to_hous_FHs_CF_no_C,FoA_Att_to_hous_FHs_CF_C,FoA_Att_to_hous_FHs_OnePF,FoA_Att_to_hous_FHs_Oth_fam,FoA_Att_to_hous_FHs_Tot,FoA_Att_to_hous_Lone_P_H,FoA_Att_to_hous_Group_H,FoA_Att_to_hous_Tot,FoA_Tot_FHs_CF_no_C,FoA_Tot_FHs_CF_C,FoA_Tot_FHs_OnePF,FoA_Tot_FHs_Oth_fam,FoA_Tot_FHs_Tot,FoA_Tot_Lone_P_H,FoA_Tot_Group_H,FoA_Tot_Tot,OD_C_FHs_CF_no_C,OD_C_FHs_CF_C,OD_C_FHs_OnePF,OD_C_FHs_Oth_fam,OD_C_FHs_Tot,OD_C_Lone_P_H,OD_C_Group_H,OD_C_Tot,OD_CH_FHs_CF_no_C,OD_CH_FHs_CF_C,OD_CH_FHs_OnePF,OD_CH_FHs_Oth_fam,OD_CH_FHs_Tot,OD_CH_Lone_P_H,OD_CH_Group_H,OD_CH_Tot,OD_Imp_home_T_SO_FHs_CF_no_C,OD_Imp_home_T_SO_FHs_CF_C,OD_Imp_home_T_SO_FHs_OnePF,OD_Imp_home_T_SO_FHs_Oth_fam,OD_Imp_home_T_SO_FHs_Tot,OD_Imp_home_T_SO_Lone_P_H,OD_Imp_home_T_SO_Group_H,OD_Imp_home_T_SO_Tot,OD_HorF_at_to_S_O_FHs_CF_no_C,OD_HorF_at_to_S_O_FHs_CF_C,OD_HorF_at_to_S_O_FHs_OnePF,OD_HorF_at_to_S_O_FHs_Oth_fam,OD_HorF_at_to_S_O_FHs_Tot,OD_HorF_at_to_S_O_Lone_P_H,OD_HorF_at_to_S_O_Group_H,OD_HorF_at_to_S_O_Tot,OD_Tot_FHs_CF_no_C,OD_Tot_FHs_CF_C,OD_Tot_FHs_OnePF,OD_Tot_FHs_Oth_fam,OD_Tot_FHs_Tot,OD_Tot_Lone_P_H,OD_Tot_Group_H,OD_Tot_Tot,DS_NS_FHs_CF_no_C,DS_NS_FHs_CF_C,DS_NS_FHs_OnePF,DS_NS_FHs_Oth_fam,DS_NS_FHs_Tot,DS_NS_Lone_P_H,DS_NS_Group_H,DS_NS_Tot,Tot_FHs_CF_no_C,Tot_FHs_CF_C,Tot_FHs_OnePF,Tot_FHs_Oth_fam,Tot_FHs_Tot,Tot_Lone_P_H,Tot_Group_H,Tot_Tot
70102,3035,5222,1715,172,10145,1733,590,12471,208,205,120,26,557,541,48,1143,193,169,130,17,510,291,67,858,399,376,254,35,1065,823,117,2005,462,354,159,37,1012,830,124,1963,185,184,48,12,433,315,56,802,202,180,71,15,474,259,92,824,7,0,0,0,7,4,0,10,3,0,0,0,10,7,0,15,858,726,278,60,1925,1412,272,3617,42,7,0,0,57,68,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,9,0,4,10,52,10,0,4,66,71,5,146,11,3,0,0,13,20,3,37,4355,6333,2251,278,13216,4069,991,18273
70103,1700,2229,548,40,4522,953,177,5650,25,15,20,0,61,38,5,99,0,0,0,0,3,0,0,3,28,16,25,5,68,39,5,112,6,0,0,0,6,5,0,5,18,13,11,0,45,47,0,99,4,0,0,0,4,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,27,13,12,0,55,57,5,116,61,16,8,0,83,59,3,143,13,7,0,0,21,28,0,47,8,5,0,0,8,12,3,23,4,0,0,0,4,0,0,9,79,21,8,0,111,108,9,226,13,7,3,0,24,22,0,47,1846,2285,603,46,4778,1173,191,6143
70104,2202,4055,1313,79,7649,1342,349,9334,193,167,160,17,539,366,43,950,37,33,58,8,142,63,8,210,235,201,215,23,681,431,50,1158,190,183,186,11,573,572,61,1204,25,27,8,0,62,27,4,96,112,78,57,6,252,131,32,417,11,15,7,0,35,27,3,65,0,0,0,0,0,7,0,4,335,302,263,19,917,765,104,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,14,0,0,0,0,0,0,0,0,9,0,0,0,8,7,0,14,0,0,4,0,7,9,0,14,2769,4556,1803,121,9254,2552,504,12311
70201,1716,2757,1123,153,5746,1337,368,7450,393,363,180,31,971,874,83,1929,190,162,100,16,463,309,66,835,587,521,279,48,1433,1190,141,2768,120,34,13,4,176,281,13,469,3,0,6,0,11,14,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,9,123,38,18,3,184,300,19,507,55,13,4,0,71,94,0,169,0,4,6,0,15,27,0,38,9,3,9,4,22,22,4,42,3,0,0,0,5,6,0,14,68,18,10,4,108,154,11,266,41,30,16,0,89,116,10,220,2544,3362,1454,212,7569,3095,542,11208
70202,226,401,213,32,868,291,37,1200,7,4,9,0,20,51,4,73,7,6,0,0,10,26,4,36,12,6,9,0,28,79,9,116,7,0,3,0,15,22,0,42,0,0,0,0,0,0,0,0,4,5,4,0,11,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,6,0,24,31,0,53,8,0,0,0,11,13,0,21,4,0,0,0,4,3,0,9,0,0,0,0,4,5,0,6,0,0,0,0,3,0,0,3,11,4,4,0,16,28,0,42,13,0,0,0,13,9,0,18,268,419,231,32,951,432,45,1428
70203,703,1053,507,106,2366,566,99,3027,52,100,32,5,193,85,6,282,0,5,0,0,6,0,0,7,54,107,32,5,198,85,11,290,24,11,13,8,54,47,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,14,12,8,55,46,3,107,36,11,6,0,53,51,3,111,6,7,3,0,12,18,4,40,10,8,0,0,19,19,0,44,0,0,0,0,0,5,0,5,59,22,13,0,94,101,10,195,31,4,10,0,47,45,0,91,868,1200,573,121,2764,833,118,3713
70204,376,1041,401,77,1894,280,35,2215,44,52,29,3,127,53,4,181,0,0,0,0,0,0,0,0,40,52,29,3,128,53,4,181,4,8,4,0,20,40,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,7,0,21,40,0,60,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,8,0,0,0,0,3,4,0,7,4,0,0,0,4,4,0,9,5,4,0,0,11,11,0,21,5,11,3,0,15,18,0,33,432,1111,442,80,2066,396,44,2506
70205,818,1294,513,73,2700,538,151,3389,90,114,96,15,318,187,22,536,38,27,11,0,74,50,8,133,127,137,111,19,391,240,29,666,7,20,16,3,54,36,4,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,16,3,53,38,4,93,51,10,9,4,69,70,7,147,4,0,3,0,14,17,0,27,23,5,0,0,22,17,0,39,0,0,0,0,4,0,0,9,82,14,13,4,108,105,6,216,37,12,6,4,62,79,7,148,1071,1491,663,98,3315,999,198,4513
79797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
79999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80101,7618,10587,3110,274,21587,4916,912,27414,895,598,416,46,1960,1847,169,3976,831,539,303,72,1742,725,401,2873,1728,1142,717,116,3702,2574,571,6848,243,146,92,11,493,439,89,1029,259,66,44,14,382,442,85,913,773,188,89,37,1087,1044,175,2305,349,84,30,14,478,360,94,938,14,11,0,0,25,5,5,40,1636,486,262,81,2470,2287,454,5220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,0,18,14,5,34,10991,12221,4095,471,27775,9792,1941,39514
80103,57,58,20,3,141,81,9,233,8,3,0,0,11,18,3,34,4,3,0,0,15,8,3,22,9,7,0,0,28,27,9,53,3,3,0,0,9,51,0,61,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,9,53,0,66,5,3,5,0,16,29,0,44,17,8,13,5,37,63,6,105,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,22,15,14,6,57,90,5,157,0,0,0,0,8,0,0,8,93,87,41,10,234,253,26,515
80104,4283,10502,1857,175,16814,2262,574,19651,523,593,350,29,1500,834,92,2428,929,1164,456,54,2608,828,233,3668,1453,1759,806,87,4106,1665,332,6098,43,30,24,0,101,86,16,201,383,217,92,15,704,540,90,1329,593,239,104,34,968,690,94,1748,223,81,40,20,357,194,43,593,0,0,0,0,3,4,0,10,1236,571,258,63,2134,1508,242,3880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,9,6,0,29,20,3,53,6990,12849,2930,321,23084,5450,1146,29684
80105,2404,3379,850,99,6744,1750,796,9286,267,211,102,11,593,603,112,1303,853,550,245,44,1693,915,355,2964,1124,756,349,57,2288,1519,464,4263,482,135,85,14,713,1048,192,1952,539,138,79,28,786,989,284,2064,896,164,79,30,1168,1284,291,2748,1073,226,111,37,1441,1442,356,3239,18,11,6,0,34,33,3,72,3015,674,363,107,4150,4794,1133,10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,4,0,16,20,6,39,6545,4816,1566,261,13192,8080,2402,23677
80106,1497,2178,475,36,4186,1023,176,5387,140,66,36,5,239,192,12,447,352,204,93,7,658,404,51,1104,493,267,124,7,897,597,59,1553,241,134,72,11,456,406,59,919,457,161,107,23,755,692,134,1581,1096,311,158,16,1575,1712,220,3506,57,13,5,0,77,68,4,148,43,13,3,0,60,77,12,146,1900,632,345,47,2919,2950,432,6309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,7,5,0,20,3898,3087,940,93,8017,4573,671,13258
80107,7332,10416,3178,258,21180,4514,484,26178,733,496,513,27,1767,1523,99,3388,303,276,225,17,817,436,72,1322,1037,769,739,44,2584,1956,169,4708,169,123,97,4,387,331,21,743,52,19,9,3,89,108,9,200,140,51,42,3,237,295,17,549,119,40,30,8,196,255,13,459,7,8,10,3,32,12,0,43,476,243,192,18,936,1005,56,1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,14,11,0,22,8849,11427,4109,325,24717,7486,715,32919
80108,2202,2925,814,56,5993,1342,143,7477,198,103,79,14,396,529,30,954,60,57,55,5,172,125,20,322,262,159,134,19,573,655,52,1276,54,19,13,4,87,179,14,280,3,0,0,0,5,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,9,4,42,54,3,102,76,38,23,4,142,242,20,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,2534,3122,974,78,6709,2234,213,9154
80109,2529,3628,817,76,7050,1658,223,8933,281,178,95,17,571,535,27,1135,488,410,190,26,1114,781,92,1982,768,588,283,40,1682,1315,118,3118,86,55,21,3,167,180,9,356,348,203,74,23,648,593,67,1306,249,76,27,13,365,378,28,777,225,87,47,9,366,363,61,794,7,8,3,0,17,13,0,29,914,427,171,49,1558,1522,171,3258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,11,10,0,16,4214,4647,1273,164,10301,4508,514,15322
80110,334,1075,131,6,1542,125,37,1704,19,21,32,0,71,19,5,95,252,239,106,16,615,218,69,902,269,263,139,19,689,238,72,996,10,21,22,0,51,33,4,80,107,75,21,9,207,112,22,343,289,150,67,15,522,415,81,1014,11,3,0,0,11,13,4,33,0,0,0,0,0,0,0,0,417,244,109,23,790,572,103,1471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,4,0,6,1017,1584,380,44,3029,934,218,4178
80111,57,76,20,0,151,20,3,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,61,76,20,4,160,25,3,185
89797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90101,58,86,11,0,152,34,0,193,21,24,7,0,58,27,0,83,3,4,3,0,5,0,0,10,22,33,11,0,67,35,0,96,21,9,3,0,29,40,6,76,10,22,9,3,36,8,0,51,0,3,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,26,10,3,71,58,6,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,6,0,6,108,146,30,3,292,131,4,422
90102,46,64,9,0,112,7,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,5,42,64,9,0,114,9,0,122
90103,11,20,26,9,62,15,4,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,16,21,26,9,68,20,4,89
90104,273,169,72,10,518,318,21,858,0,0,0,0,3,6,0,7,0,0,0,0,0,4,0,4,0,0,0,0,3,5,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,9,5,0,0,0,7,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,8,8,0,15,283,167,76,10,539,342,21,898
99797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
