SA1_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
12102157815,87,44,78,96,79,46,33,10,4,468
12102157816,75,51,70,78,67,43,45,23,52,492
12102157817,47,29,22,41,34,38,26,14,3,262
12102157818,56,21,13,46,34,20,40,10,0,240
12102157819,54,35,16,38,53,34,15,9,0,239
12102157820,53,46,29,32,49,35,23,24,6,305
12102157821,72,52,22,46,60,47,37,31,7,378
12102157822,98,53,41,88,72,56,41,23,0,480
12102157823,91,62,34,65,89,73,49,29,10,506
12102157824,58,46,27,42,61,41,26,0,4,307
12102157825,66,23,12,44,39,26,32,17,0,256
12102157826,44,37,28,48,54,54,54,29,22,361
12102157827,74,32,31,71,35,31,38,10,8,334
12102157828,36,17,17,29,18,23,9,3,0,161
12102157829,77,25,17,45,40,24,19,20,0,276
12102157830,10,15,51,43,22,18,11,6,0,176
12102157831,71,54,31,57,67,62,56,26,10,432
12102157832,86,47,57,75,46,46,35,10,0,398
12102157901,26,14,23,38,43,24,59,120,88,428
12102157902,22,26,42,34,38,31,16,9,7,220
12102157903,137,33,99,170,58,24,28,14,0,555
12102157904,58,28,34,45,44,40,64,162,219,702
12102157905,60,43,33,56,55,46,25,13,11,338
12102157906,25,32,25,21,33,26,20,14,0,203
12102157907,187,30,120,246,77,64,56,31,6,820
12102157909,33,17,43,43,34,26,22,9,6,236
12102157910,204,58,136,224,79,50,32,14,0,793
12102157911,68,47,27,50,53,50,60,39,33,423
12102157912,73,43,21,50,58,50,46,24,9,377
12102157913,64,31,21,51,46,54,33,10,15,334
12102157914,166,90,71,124,109,56,54,30,17,719
12102157916,132,56,48,110,86,55,49,23,11,574
12102157917,97,27,61,105,38,23,22,11,3,393
12102157918,127,33,99,170,51,36,36,3,4,555
12102157919,121,54,39,89,83,46,55,30,10,533
12102157920,58,54,14,53,42,45,36,26,8,342
12102157921,89,30,56,130,36,23,19,3,0,390
12102157922,165,31,161,245,62,61,42,13,0,792
12102157923,128,44,139,162,37,27,8,8,0,551
12102157924,79,21,68,105,51,27,38,14,5,409
12102157925,134,21,81,150,44,10,21,8,0,464
12102157926,90,23,92,108,29,28,22,7,0,394
12102157927,33,25,19,30,43,31,39,46,62,333
12103140701,78,65,38,41,57,54,36,27,8,414
12103140702,93,60,29,39,69,64,41,15,7,424
12103140703,31,34,28,10,39,49,29,24,4,246
12103140704,82,77,33,50,89,74,44,38,18,502
12103140705,43,57,12,22,44,38,50,82,112,462
12103140706,119,71,36,65,96,74,67,24,3,554
12103140707,55,69,19,27,58,57,24,8,6,325
12103140708,113,84,14,75,89,74,51,27,14,540
12103140709,78,57,18,48,70,49,40,20,10,387
12103140710,141,74,42,77,98,75,65,20,10,590
12103140711,83,61,19,40,70,53,40,31,15,401
12103140712,100,92,48,75,67,105,51,36,6,578
12103140713,45,48,59,57,47,44,31,9,6,337
12103140714,66,37,63,65,61,33,31,14,7,375
12103140716,0,0,0,0,0,0,0,0,0,0
12103140718,47,27,17,25,42,44,32,14,6,251
12103140719,89,48,74,85,66,46,44,26,12,487
12103140720,0,0,0,0,0,0,0,0,0,0
12103140721,52,58,7,29,54,34,23,15,4,272
12103140722,59,51,14,33,60,51,40,24,3,334
12103140723,69,74,24,24,79,42,37,15,0,366
12103140724,58,40,13,38,40,41,33,22,6,295
12103140725,73,70,15,31,83,51,36,23,3,387
12103140726,58,85,13,32,59,55,28,21,13,354
12103140727,110,93,31,53,91,83,67,47,14,588
12103140728,64,75,13,27,79,69,40,23,3,387
12103140729,81,55,13,59,53,41,37,28,4,377
12103140730,45,49,26,29,34,36,28,5,0,268
12103140731,40,43,12,26,44,41,33,24,6,258
12103140732,106,60,32,66,80,72,49,21,8,488
12103140733,46,41,19,29,37,33,24,16,8,259
12103140734,59,45,15,38,50,35,27,25,9,297
12103140735,63,60,21,35,54,46,34,31,6,346
12103140736,82,74,42,64,76,62,38,16,14,466
12103140737,56,68,10,21,78,42,21,20,5,321
12103140738,57,56,51,57,55,55,35,21,18,398
12103140739,64,74,28,31,61,66,43,26,11,402
12103140742,98,80,46,65,91,77,64,24,6,544
12103140743,119,53,33,87,97,89,75,49,20,614
12103140744,62,56,55,56,63,49,37,25,47,437
12103140745,58,51,34,51,61,53,28,27,7,387
12103140746,54,53,37,44,55,48,41,24,8,359
12103140747,91,70,104,124,67,69,58,33,7,628
12103140748,66,60,65,90,51,44,42,34,12,471
12103140750,17,17,17,14,15,23,22,29,70,214
12103140751,137,71,89,127,99,64,58,41,6,690
12103140752,158,109,115,134,110,87,44,62,24,841
12103140754,98,71,67,91,116,66,59,45,11,634
12103140755,116,72,107,125,97,69,36,22,3,644
12103140756,81,29,133,113,50,19,14,4,0,441
12103140757,56,41,44,64,50,18,24,6,8,310
12103140758,68,41,25,45,47,46,37,12,14,338
12103140759,102,55,87,119,72,38,44,13,0,529
12103140760,109,74,177,116,75,36,29,13,4,630
12103140801,73,44,21,26,60,43,36,28,9,332
12103140802,66,38,16,54,32,35,23,14,8,274
12103140803,67,40,66,55,44,46,36,19,12,393
12103140804,109,68,29,56,68,79,53,15,12,498
12103140805,103,65,32,55,89,55,37,19,12,485
12103140806,84,62,16,36,56,49,46,30,10,402
12103140807,90,90,13,46,85,62,42,35,6,464
12103140808,38,14,8,18,27,20,37,70,70,303
12103140809,50,40,13,30,45,35,33,18,5,265
12103140810,86,62,42,68,66,51,45,33,8,454
12103140811,59,26,16,34,38,27,28,24,7,267
12103140812,151,61,22,86,80,30,48,22,8,504
12103140813,78,45,19,48,57,58,43,29,11,394
12103140814,59,55,26,21,61,56,37,24,8,342
12103140815,52,57,44,35,57,46,35,31,38,382
12103140816,58,40,12,30,51,34,36,21,3,282
12103140817,117,53,25,60,63,63,31,16,4,441
12103140818,61,54,14,32,62,37,23,13,8,293
12103140819,83,55,23,53,48,33,25,24,9,348
12103140820,65,56,12,33,56,39,39,27,5,329
12103140821,115,79,21,61,96,64,64,33,3,543
12103140822,94,73,19,62,73,61,43,26,14,466
12103140823,72,44,14,44,59,48,42,16,9,357
12103140824,39,31,23,37,30,35,19,19,11,236
12103140825,86,34,39,50,55,43,57,39,13,422
12103140826,102,70,54,73,84,70,43,27,26,540
12103140827,47,59,12,24,51,36,26,10,5,269
12103140829,61,80,14,31,67,49,31,14,8,358
12103140830,68,39,3,35,56,25,22,7,3,250
12103140832,82,51,93,85,81,58,48,29,9,532
12103140833,52,29,21,33,43,30,23,7,9,239
12103140834,101,60,49,60,70,60,54,33,10,495
12103140835,74,67,29,46,78,44,23,16,9,393
12103140836,57,86,19,29,62,66,43,17,0,379
12103140838,184,85,47,96,123,82,60,20,12,703
12103140839,53,40,7,30,47,35,26,3,4,249
12103140840,85,47,45,61,54,59,55,21,3,433
12103140841,73,62,18,44,76,56,43,14,3,388
12103140842,50,59,17,19,59,48,45,23,3,324
12103140843,60,51,38,47,41,51,39,25,4,360
12103140844,109,66,19,50,94,82,58,24,16,520
12103140845,119,78,24,53,98,71,52,34,20,559
12103140846,86,34,29,51,61,43,20,21,7,358
12103140847,122,50,24,65,53,36,29,14,3,392
12103140848,76,62,19,23,70,69,25,22,6,376
12103140850,94,57,17,54,60,57,38,10,8,406
12103140851,104,46,20,70,62,44,27,25,8,401
12103140852,58,47,24,38,57,61,27,20,6,330
12103140854,33,30,5,20,25,35,21,5,3,176
12103140856,41,26,38,48,29,10,17,12,5,217
12103140857,73,25,87,81,45,36,26,8,4,382
12103140858,76,21,42,63,57,27,47,26,8,375
12103140859,66,51,51,47,56,47,64,66,74,521
12103140860,118,62,98,129,83,71,48,20,3,634
12103140861,101,45,118,125,45,25,22,10,0,484
12103140862,81,66,91,87,69,51,56,42,22,575
12103140863,62,48,56,62,68,46,32,21,8,409
12103140864,81,25,125,98,22,21,13,4,0,386
12103140865,132,43,45,103,72,35,38,27,6,489
12103140866,192,37,112,185,89,55,27,9,0,715
12103140867,92,36,52,107,52,43,39,44,10,481
12103140901,0,0,0,0,0,0,0,0,0,0
12103140902,87,66,19,40,90,64,33,21,5,441
12103140903,105,44,32,64,67,56,33,33,12,443
12103140904,95,58,30,65,68,57,30,18,5,433
12103140905,104,51,17,63,71,46,41,16,5,423
12103140906,67,52,16,36,60,44,33,37,18,359
12103140907,101,94,23,52,84,80,42,24,8,503
12103140908,124,55,21,72,66,54,40,23,11,462
12103140909,84,45,14,45,50,59,37,18,16,364
12103140910,80,40,14,47,45,31,19,11,9,303
12103140911,92,69,15,45,75,65,38,30,12,445
12103140912,38,54,12,18,35,32,24,20,8,250
12103140913,92,51,20,55,71,57,51,19,9,420
12103140914,103,83,40,63,88,77,50,29,4,542
12103140915,67,73,23,40,73,82,45,18,11,426
12103140916,72,49,20,31,57,42,28,14,16,314
12103140917,116,69,21,64,94,51,45,28,9,491
12103140918,89,40,23,52,66,47,31,15,4,352
12103140919,92,76,28,63,66,62,43,32,10,458
12103140921,84,65,19,45,77,55,33,27,0,407
12103140922,88,40,18,66,49,41,27,19,6,363
12103140923,81,44,17,53,67,54,53,11,0,387
12103140926,71,44,19,42,53,59,34,18,4,343
12103140927,133,75,65,116,83,87,55,23,4,642
12103140928,99,69,81,87,55,86,52,36,18,585
12103140929,88,80,37,45,85,66,49,23,17,497
12103140930,62,21,23,44,31,31,41,7,4,259
12103140931,110,80,43,68,79,69,39,15,15,511
12103140932,98,84,31,55,87,62,38,9,6,474
12103140933,101,68,43,67,82,97,59,24,12,560
12103140934,73,40,15,45,47,44,40,20,3,333
12103140935,82,54,25,57,68,53,57,32,14,436
12103140936,122,64,39,57,93,82,58,40,22,569
12103140937,91,75,36,59,78,53,58,29,7,481
12103140938,66,75,78,78,72,49,34,16,3,465
12103140939,79,80,46,53,77,77,43,17,8,481
12103140940,0,0,0,0,0,0,0,0,0,0
12103140941,13,3,6,14,5,10,12,11,3,89
12103140942,75,34,18,45,51,41,28,13,7,313
12103140945,104,37,73,122,44,34,23,8,0,431
12103140946,44,48,12,29,39,27,24,3,4,240
12103140947,78,36,115,120,53,59,13,12,7,490
12103140948,70,59,53,67,59,51,47,15,8,433
12103141002,110,44,74,120,83,59,83,58,22,651
12103141003,128,70,52,112,98,88,79,74,23,724
12103141004,47,36,20,28,37,50,44,39,9,313
12103141005,71,48,16,39,53,49,23,13,4,323
12103141006,101,53,36,65,46,52,52,13,8,422
12103141007,141,89,23,82,112,77,40,43,9,622
12103141008,95,59,28,62,81,68,63,46,23,528
12103141009,88,49,19,59,50,50,67,44,10,434
12103141010,117,70,25,68,85,70,57,44,13,546
12103141012,101,68,22,69,79,66,38,80,28,541
12103141013,154,58,20,90,89,63,66,42,9,604
12103141014,44,33,10,36,32,34,21,28,11,259
12103141015,74,60,12,46,72,62,49,20,0,394
12103141016,100,67,31,41,105,66,26,20,11,467
12103141018,112,77,22,55,81,66,31,24,8,474
12103141019,0,0,0,0,0,0,0,0,0,0
12103141020,122,51,28,83,63,73,42,19,8,485
12103141021,103,57,18,65,70,41,35,32,9,426
12103141022,122,82,31,67,100,81,49,44,15,584
12103141023,73,60,14,39,52,41,30,17,5,331
12103141024,80,63,23,42,64,74,28,18,5,404
12103141025,104,56,12,56,83,73,42,26,10,477
12103141026,0,0,0,0,0,0,0,0,0,0
12103141027,124,52,25,67,84,57,47,55,32,548
12103141028,112,61,25,58,79,51,44,28,8,463
12103141029,42,36,19,28,42,40,42,45,14,322
12103141030,139,73,22,71,93,66,37,31,12,547
12103141031,112,37,25,66,50,58,50,19,13,436
12103141032,82,67,14,45,75,49,31,24,11,409
12103141033,44,53,17,36,52,57,26,23,3,317
12103141035,99,52,27,59,76,70,63,46,12,507
12103141037,107,42,22,51,62,55,34,14,10,404
12103141038,81,47,27,42,62,43,43,26,3,376
12103141039,76,57,16,30,67,58,37,24,9,380
12103141040,105,60,37,52,75,57,55,30,15,487
12103141041,76,62,19,47,78,37,29,42,18,408
12103141042,60,8,12,36,29,19,31,72,105,370
12103141044,74,49,13,49,59,42,34,17,11,338
12103141045,80,37,12,60,46,57,84,94,36,509
12103141046,48,35,14,31,38,36,22,12,6,230
12103141047,56,29,10,34,44,30,34,27,0,264
12103141048,101,28,37,87,70,48,71,69,22,524
12103141049,125,50,21,64,79,55,23,27,5,446
12103141050,61,46,9,41,48,48,24,20,6,312
12103141051,40,14,5,35,28,25,39,64,44,291
12103141053,66,55,19,53,49,49,43,36,18,385
12103141054,77,26,48,65,41,35,29,13,5,334
12103141055,37,17,14,25,28,20,42,29,7,217
12103141056,184,52,89,159,98,35,39,15,0,669
12103141057,183,39,95,192,88,74,65,29,11,776
12103141058,69,20,25,51,37,32,41,39,72,386
12103141101,64,72,22,48,68,65,36,27,11,419
12103141102,120,76,22,58,102,60,49,37,18,541
12103141103,108,67,25,65,93,55,49,27,12,494
12103141104,126,64,27,71,79,67,32,29,10,506
12103141105,154,74,19,94,111,68,45,42,16,615
12103141106,64,45,20,33,53,34,24,22,5,297
12103141107,73,52,9,39,64,35,17,20,5,321
12103141108,111,41,23,68,87,39,40,41,12,465
12103141109,64,34,8,37,52,24,25,15,11,269
12103141110,60,51,23,40,60,63,27,19,8,337
12103141111,90,73,22,42,93,58,70,53,22,529
12103141112,43,43,13,30,31,50,28,19,9,255
12103141113,44,38,11,30,46,43,39,56,81,390
12103141116,0,0,0,0,0,0,0,4,0,7
12103141118,108,47,21,64,72,79,30,24,10,451
12103141119,151,66,35,81,103,79,45,45,18,613
12103141120,59,39,13,33,49,43,26,29,9,303
12103141121,66,54,37,52,64,33,58,55,29,448
12103141122,49,26,62,56,33,38,71,66,44,454
12103141123,125,63,53,90,89,68,46,41,23,593
12103141124,107,74,16,54,86,76,56,26,6,498
12103141125,83,58,14,65,58,54,29,15,11,395
12103141126,123,57,37,73,75,63,30,28,10,495
12103141127,86,67,22,48,76,71,52,20,12,445
12103141128,66,45,26,36,49,45,26,23,6,328
12103141129,98,58,33,79,76,68,58,23,6,502
12103141130,76,65,28,58,79,58,51,29,8,453
12103141131,125,114,35,69,110,95,69,49,16,685
12103141132,83,80,19,58,79,73,60,22,6,484
12103141133,89,74,22,41,63,74,67,52,24,494
12103141135,81,40,22,42,60,36,41,25,4,354
12103141136,88,58,32,50,69,55,42,32,17,438
12103141137,33,19,33,47,29,19,40,42,82,348
12103141138,46,30,18,25,40,31,24,15,11,247
12103141139,77,53,15,41,60,60,38,22,8,368
12103141140,91,101,24,53,96,63,72,37,16,550
12103141141,72,61,29,42,80,66,86,53,17,509
12103141142,75,69,29,46,70,57,39,15,11,407
12103141143,98,70,33,56,70,74,36,14,7,451
12103141144,178,88,106,168,97,82,66,37,10,847
12103141145,110,45,150,140,62,49,20,15,3,598
12103141146,11,3,10,6,13,28,53,172,189,494
12103141147,0,0,0,0,4,3,21,147,141,310
12103141148,77,53,44,56,76,58,18,13,12,403
12103141149,0,0,0,0,4,11,37,62,28,145
12103141150,0,0,0,0,0,0,0,0,0,0
12103141151,24,8,33,55,15,12,8,0,0,147
12103141152,27,7,8,15,18,15,21,58,67,238
12103141153,50,57,28,23,42,57,26,21,9,303
12103141201,94,67,16,55,90,41,30,12,5,417
12103141202,132,79,29,84,107,63,60,26,15,590
12103141203,111,54,31,57,80,69,33,29,17,491
12103141204,26,38,28,45,28,33,23,57,97,374
12103141205,115,95,48,65,89,89,43,20,9,576
12103141206,59,61,12,53,59,44,31,23,4,344
12103141207,142,76,30,72,122,69,44,40,15,611
12103141208,68,20,21,45,31,26,41,37,16,314
12103141209,80,68,27,46,75,72,45,10,7,429
12103141210,64,49,17,29,51,48,19,19,4,302
12103141211,42,48,10,11,31,25,15,3,10,194
12103141212,85,100,19,31,85,57,33,19,3,421
12103141214,60,58,26,30,48,75,37,22,8,370
12103141215,32,52,14,19,41,51,28,18,9,273
12103141217,108,48,29,66,76,56,37,22,6,446
12103141218,96,78,27,73,92,84,67,43,19,578
12103141219,104,47,28,67,64,65,31,28,4,444
12103141220,63,90,22,35,79,67,29,12,8,399
12103141221,92,83,20,46,76,64,48,38,8,488
12103141222,143,78,94,142,101,74,91,105,36,862
12103141223,145,61,121,169,99,64,75,69,53,851
12103141224,79,76,34,31,83,75,57,30,8,472
12103141225,71,68,19,28,76,51,32,26,6,382
12103141226,92,55,32,67,72,65,42,41,16,487
12103141227,95,57,13,67,91,49,72,40,16,507
12103141228,74,38,22,57,37,42,31,17,4,319
12103141229,53,43,16,26,47,63,43,32,26,352
12103141230,96,100,15,54,93,88,60,34,9,552
12103141231,73,62,17,37,75,47,41,32,9,400
12103141232,85,59,12,42,79,56,36,23,13,404
12103141233,55,64,8,32,68,42,26,14,9,316
12103141234,119,80,21,79,91,88,66,33,14,600
12103141235,40,61,14,23,59,45,40,13,11,304
12103141236,106,89,24,56,104,67,88,34,11,591
12103141237,106,81,20,69,80,72,48,34,10,514
12103141238,79,40,59,72,65,47,38,33,8,436
12103141239,0,0,0,0,0,0,0,0,0,0
12103141240,100,58,76,125,76,41,42,31,14,565
12103141241,10,11,7,13,11,5,31,75,103,271
12103141242,98,91,25,54,63,56,41,10,5,449
12103141243,98,83,38,84,81,60,51,24,8,517
12104141301,33,26,52,33,54,54,51,31,10,347
12104141302,114,82,24,53,93,81,72,23,13,550
12104141303,77,29,74,83,66,46,40,15,3,443
12104141304,74,53,65,54,84,76,65,30,8,507
12104141305,46,36,87,69,55,37,25,21,9,385
12104141306,119,38,53,51,98,51,52,17,0,482
12104141307,45,35,52,56,63,58,46,27,11,390
12104141308,19,10,33,29,33,47,24,13,0,220
12104141309,64,23,77,81,53,33,42,14,9,389
12104141310,96,34,117,130,81,59,59,58,22,666
12104141311,102,37,98,98,112,103,59,46,7,658
12104141312,89,38,17,45,70,48,36,21,0,364
12104141313,125,32,74,117,70,49,40,24,7,537
12104141314,77,36,31,42,59,35,28,11,7,325
12104141315,113,42,60,77,80,62,48,22,5,509
12104141316,95,28,69,83,48,47,38,11,3,428
12104141317,50,41,41,33,63,43,55,13,10,353
12104141318,75,37,47,68,68,49,53,27,4,432
12104141319,86,55,64,60,73,48,45,22,7,454
12104141320,54,14,71,72,64,36,40,24,11,396
12104141321,79,48,52,84,65,55,38,36,17,460
12104141322,65,44,38,56,50,60,67,21,6,403
12104141323,92,24,28,41,57,48,33,14,9,338
12104141324,62,58,23,28,59,63,60,19,9,372
12104141325,100,34,91,91,72,55,50,22,11,520
12104141326,64,46,50,85,69,58,58,35,12,476
12104141327,38,16,78,76,47,55,68,53,10,434
12104141328,57,31,77,49,50,41,44,22,3,380
12104141330,93,30,62,79,68,48,34,14,5,432
12104141331,48,16,25,60,42,22,41,28,0,282
12104141332,65,54,80,56,82,77,80,39,13,540
12104141333,61,27,54,61,44,60,64,35,13,427
12104141334,55,44,45,72,55,33,44,33,8,401
12104141335,67,29,150,118,73,67,61,34,8,611
12104141336,71,53,133,132,68,51,45,31,11,589
12104141337,70,40,155,139,64,53,48,37,16,622
12104141338,47,30,137,98,85,46,53,36,12,546
12104141339,46,17,53,62,47,33,22,16,5,307
12104141340,59,23,98,70,47,39,45,23,0,402
12104141341,64,24,107,91,54,49,47,41,8,497
12104141342,80,39,44,64,60,41,48,19,3,398
12104141343,94,49,141,137,67,50,54,36,16,660
12104141401,36,36,130,113,56,38,21,15,8,459
12104141402,55,22,36,42,45,50,30,18,0,299
12104141403,61,34,77,55,53,21,30,17,6,349
12104141404,41,28,45,57,54,40,17,7,0,289
12104141405,42,21,19,51,41,45,110,77,11,426
12104141406,42,31,62,51,46,38,48,23,9,348
12104141407,71,26,92,90,50,45,34,31,3,446
12104141408,64,22,120,95,53,38,31,17,5,434
12104141409,99,38,131,133,104,64,45,23,11,639
12104141410,64,48,77,90,63,47,44,24,12,481
12104141411,69,63,90,73,74,66,58,36,25,559
12104141412,37,18,68,58,60,58,69,40,5,401
12104141413,32,9,48,48,32,33,18,8,5,221
12104141414,78,42,96,100,45,41,35,20,5,466
12104141415,70,47,141,124,75,49,52,21,13,577
12104141416,36,48,207,102,64,44,40,18,4,557
12104141417,62,51,152,106,69,53,46,15,6,570
12104141418,52,34,74,59,47,65,59,46,12,444
12104141419,54,48,39,52,39,48,44,11,3,338
12104141420,52,30,140,91,66,44,30,29,4,480
12104141421,71,20,38,67,47,35,27,22,3,326
12104141422,49,23,87,59,39,37,31,22,6,348
12104141423,22,25,19,16,20,29,27,12,0,181
12104141424,64,35,97,130,83,47,36,31,9,531
12104141425,58,50,215,174,72,31,28,11,5,646
12104141426,41,47,77,72,45,21,15,4,5,329
12104141427,57,21,66,62,54,39,21,18,0,337
12104141428,63,34,81,86,56,34,29,14,0,395
12104141429,74,34,65,51,61,46,32,11,0,370
12104141430,102,37,88,118,82,65,55,15,6,569
12104141431,71,48,137,117,55,32,19,4,6,489
12104141432,80,36,110,112,55,44,40,20,4,503
12104141433,43,21,68,88,51,38,15,14,0,340
12104141434,60,13,91,85,69,34,31,11,8,409
12104141435,61,44,185,146,77,41,30,6,7,601
12104141436,43,24,105,74,39,22,19,13,3,352
12104141437,43,17,70,58,26,23,21,7,0,257
12104141438,48,49,109,72,46,29,30,11,7,409
12104141439,43,20,57,44,45,37,20,8,5,279
12104141440,33,16,82,65,30,22,26,19,3,304
12104141441,44,9,42,43,19,26,14,8,3,208
12104141442,34,53,122,50,36,12,34,14,6,357
12104141443,28,22,86,60,31,43,46,21,3,337
12104141444,16,26,58,54,39,22,27,16,4,264
12104141601,39,32,140,81,73,59,57,38,16,533
12104141602,50,46,105,83,37,57,32,26,8,457
12104141603,48,21,53,62,31,33,33,24,9,305
12104141604,81,32,117,104,64,33,38,19,5,491
12104141605,74,57,112,93,52,55,49,23,6,511
12104141606,98,56,88,107,83,62,37,25,0,561
12104141607,23,58,132,67,32,34,38,16,3,412
12104141608,23,15,69,43,33,33,34,14,7,278
12104141609,90,36,83,92,73,37,49,22,0,481
12104141610,69,59,81,98,52,57,42,16,3,484
12104141611,29,27,33,36,38,26,26,25,0,239
12104141612,42,29,46,47,42,36,20,23,0,290
12104141613,28,42,133,60,57,43,38,21,10,434
12104141614,85,58,144,91,79,64,57,26,15,616
12104141615,82,55,156,83,84,60,55,26,21,614
12104141616,26,40,27,18,37,56,31,18,9,251
12104141617,36,34,75,63,60,87,80,78,44,550
12104141618,41,18,97,81,56,48,40,27,5,424
12104141619,11,28,74,42,39,70,80,58,5,413
12104141620,11,15,52,33,10,10,38,76,112,346
12104141622,46,38,131,90,69,76,25,37,15,534
12104141623,37,28,147,83,64,51,73,53,18,561
12104141624,15,18,64,43,36,40,49,33,7,320
12104141625,30,41,171,96,59,81,48,36,10,579
12104141626,15,23,93,52,38,49,23,9,0,299
12104141627,74,48,67,82,57,56,49,31,10,470
12104141628,63,36,85,66,57,23,38,33,10,409
12104141631,48,29,167,123,59,54,33,11,6,534
12104141632,36,30,70,66,48,38,19,11,7,314
12104141633,78,55,132,100,61,42,45,37,14,548
12104141634,60,17,21,54,29,24,26,10,3,237
12104141635,59,54,106,92,79,84,51,43,8,572
12104141636,49,28,144,70,54,39,13,7,0,412
12104141637,70,64,162,122,70,59,41,18,0,602
12104141638,23,19,82,73,56,33,29,10,4,333
12104141639,22,17,51,22,26,31,43,39,63,305
12104141640,85,44,146,125,79,73,43,34,13,652
12104141641,8,10,21,26,38,69,106,100,48,420
12104141642,25,26,28,25,19,47,32,9,6,212
12104141643,19,16,90,36,9,11,12,0,0,186
12104141701,93,52,159,117,97,76,38,33,6,661
12104141702,20,31,39,29,23,25,20,19,6,213
12104141704,54,35,128,120,50,56,29,8,0,488
12104141705,0,0,0,0,0,0,0,0,0,0
12104141706,27,30,94,81,50,62,42,22,0,411
12104141707,17,19,45,40,26,30,39,44,3,272
12104141708,30,43,107,83,80,58,53,25,0,477
12104141709,4,23,97,57,50,49,30,23,5,334
12104141710,0,0,0,0,0,8,13,19,3,43
12104141711,0,0,0,0,4,0,0,0,0,4
12104141712,78,74,253,174,74,53,22,8,0,736
12104141713,9,12,48,25,15,6,15,3,3,153
12104141714,37,44,77,56,48,52,58,34,11,417
12104141716,45,55,68,48,56,64,60,37,3,439
12104141717,23,34,52,28,42,60,43,14,0,289
12104141718,23,31,88,75,47,61,52,32,5,410
12104141719,38,19,46,39,27,57,45,30,8,310
12104141721,21,36,136,82,58,64,39,21,13,479
12104141722,0,0,0,0,0,0,0,0,0,0
12104141723,58,36,121,100,82,90,85,49,6,625
12104141726,44,24,148,103,40,45,23,12,0,441
12104141727,0,0,0,0,0,0,0,0,0,0
12104141728,23,6,54,48,26,35,20,20,8,239
12104141729,38,25,142,121,90,77,81,55,10,639
12104141730,36,14,68,52,40,12,30,19,5,273
12104141731,28,46,69,43,24,15,5,3,3,240
12104141732,60,56,50,48,54,69,44,25,0,401
12104141733,17,37,32,33,32,65,66,36,7,334
12104141734,27,29,53,44,40,46,34,38,9,308
12104141735,99,53,184,170,85,46,41,28,3,714
12104141736,89,51,105,106,84,50,31,21,7,552
12104141737,72,62,335,213,80,54,15,3,3,841
12104141738,29,15,120,52,23,20,21,9,0,281
12104141739,40,46,105,109,42,48,17,13,8,423
12104168801,52,44,44,82,39,72,63,47,16,446
12104168802,48,36,100,90,51,33,36,29,6,437
12104168803,23,22,43,53,41,51,60,51,10,366
12104168804,41,35,12,16,39,55,56,35,4,296
12104168805,88,72,27,23,77,85,63,38,12,493
12104168806,68,64,22,47,61,82,78,68,21,519
