LGA_CODE_2021,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_UOLSE_VWorW,FOL_IAL_Tot_UOLSE_NWorNAA,FOL_IAL_Tot_UOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_UOLSE_VWorW,FOL_Italian_UOLSE_NWorNAA,FOL_Italian_UOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japan_SEO,FOL_Japan_UOLSE_VWorW,FOL_Japan_UOLSE_NWorNAA,FOL_Japan_UOLSE_Tot,FOL_Japan_NS,FOL_Japan_Tot,FOL_Khmer_SEO,FOL_Khmer_UOLSE_VWorW,FOL_Khmer_UOLSE_NWorNAA,FOL_Khmer_UOLSE_Tot,FOL_Khmer_NS,FOL_Khmer_Tot,FOL_Korean_SEO,FOL_Korean_UOLSE_VWorW,FOL_Korean_UOLSE_NWorNAA,FOL_Korean_UOLSE_Tot,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedon_SEO,FOL_Macedon_UOLSE_VWorW,FOL_Macedon_UOLSE_NWorNAA,FOL_Macedon_UOLSE_Tot,FOL_Macedon_NS,FOL_Macedon_Tot,FOL_Malayalam_SEO,FOL_Malayalam_UOLSE_VWorW,FOL_Malayalam_UOLSE_NWorNAA,FOL_Malayalam_UOLSE_Tot,FOL_Malayalam_NS,FOL_Malayalam_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_UOLSE_VWorW,FOL_Persian_ED_UOLSE_NWorNAA,FOL_Persian_ED_UOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_UOLSE_VWorW,FOL_Polish_UOLSE_NWorNAA,FOL_Polish_UOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Portuguese_SEO,FOL_Portuguese_UOLSE_VWorW,FOL_Portuguese_UOLSE_NWorNAA,FOL_Portuguese_UOLSE_Tot,FOL_Portuguese_NS,FOL_Portuguese_Tot,FOL_Russian_SEO,FOL_Russian_UOLSE_VWorW,FOL_Russian_UOLSE_NWorNAA,FOL_Russian_UOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_UOLSE_VWorW,FOL_Samoan_UOLSE_NWorNAA,FOL_Samoan_UOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_UOLSE_VWorW,FOL_Serbian_UOLSE_NWorNAA,FOL_Serbian_UOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipin_SEO,FOL_SAL_Filipin_UOLSE_VWorW,FOL_SAL_Filipin_UOLSE_NWorNAA,FOL_SAL_Filipin_UOLSE_Tot,FOL_SAL_Filipin_NS,FOL_SAL_Filipin_Tot,FOL_SAL_Indon_SEO,FOL_SAL_Indon_UOLSE_VWorW,FOL_SAL_Indon_UOLSE_NWorNAA,FOL_SAL_Indon_UOLSE_Tot,FOL_SAL_Indon_NS,FOL_SAL_Indon_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_UOLSE_VWorW,FOL_SAL_Tagalog_UOLSE_NWorNAA,FOL_SAL_Tagalog_UOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_UOLSE_VWorW,FOL_SAL_Oth_UOLSE_NWorNAA,FOL_SAL_Oth_UOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_UOLSE_VWorW,FOL_SAL_Tot_UOLSE_NWorNAA,FOL_SAL_Tot_UOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_UOLSE_VWorW,FOL_Spanish_UOLSE_NWorNAA,FOL_Spanish_UOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_UOLSE_VWorW,FOL_Tamil_UOLSE_NWorNAA,FOL_Tamil_UOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_UOLSE_VWorW,FOL_Thai_UOLSE_NWorNAA,FOL_Thai_UOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_UOLSE_VWorW,FOL_Turkish_UOLSE_NWorNAA,FOL_Turkish_UOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_UOLSE_VWorW,FOL_Vietnamese_UOLSE_NWorNAA,FOL_Vietnamese_UOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_UOLSE_VWorW,FOL_Oth_UOLSE_NWorNAA,FOL_Oth_UOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_UOLSE_VWorW,FOL_Tot_UOLSE_NWorNAA,FOL_Tot_UOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LUatH_NS_SEO,F_LUatH_NS_UOLSE_VWorW,F_LUatH_NS_UOLSE_NWorNAA,F_LUatH_NS_UOLSE_Tot,F_LUatH_NS_NS,F_LUatH_NS_Tot,F_Tot_SEO,F_Tot_UOLSE_VWorW,F_Tot_UOLSE_NWorNAA,F_Tot_UOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_UOLSE_VWorW,PSEO_UOLSE_NWorNAA,PSEO_UOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_UOLSE_VWorW,POL_Afrikaans_UOLSE_NWorNAA,POL_Afrikaans_UOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_UOLSE_VWorW,POL_Arabic_UOLSE_NWorNAA,POL_Arabic_UOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_UOLSE_VWorW,POL_AIndLng_UOLSE_NWorNAA,POL_AIndLng_UOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Canton_SEO,POL_CL_Canton_UOLSE_VWorW,POL_CL_Canton_UOLSE_NWorNAA,POL_CL_Canton_UOLSE_Tot,POL_CL_Canton_NS,POL_CL_Canton_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_UOLSE_VWorW,POL_CL_Mandarin_UOLSE_NWorNAA,POL_CL_Mandarin_UOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot
LGA59340,0,0,..,14,0,16,0,16,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,8,..,3,0,3,0,3,..,13,0,13,0,13,..,5,0,10,0,10,..,33,3,35,0,34,..,12,0,12,0,11,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,5,6,10,0,10,..,252,5,260,8,266,..,451,24,477,9,487,..,29,12,35,594,639,2660,482,35,516,606,3775,5252,..,..,..,..,5252,..,7,0,7,0,7,..,3,4,9,0,9,..,407,11,420,10,432,..,13,3,15,0,15,..,27,6,29,0,34
LGA59350,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,33,32,58,4,0,4,33,101,173,..,..,..,..,173,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0
LGA59360,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,31,5,35,0,35,..,0,0,0,52,51,356,31,5,34,52,439,878,..,..,..,..,878,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8
LGA59370,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,24,0,19,..,67,0,67,5,66,..,0,0,0,122,125,1535,63,0,63,126,1731,3069,..,..,..,..,3069,..,12,0,12,0,12,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0
LGA59499,0,0,..,8,0,9,0,3,..,13,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,16,0,20,0,20,..,29,0,29,0,29,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,7,0,7,..,48,10,53,3,59,..,215,26,236,7,244,..,30,0,25,1247,1280,1896,241,28,263,1253,3416,4079,..,..,..,..,4079,..,23,0,23,0,23,..,15,4,21,0,21,..,21,3,23,0,24,..,8,0,8,0,8,..,19,8,29,0,29
LGA59799,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,19,25,29,7,0,7,19,58,232,..,..,..,..,232,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA60210,0,0,..,10,0,13,0,13,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,14,0,14,0,14,..,0,3,5,0,5,..,3,0,3,0,3,..,9,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,107,7,116,3,114,..,8,0,5,197,202,2993,112,12,124,201,3312,6108,..,..,..,..,6108,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,3,0,12,..,5,0,7,0,7
LGA60410,0,0,..,59,5,66,0,64,..,13,0,8,0,8,..,3,0,3,0,5,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,12,3,12,0,12,..,3,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,7,7,14,0,10,..,11,0,11,0,11,..,6,0,6,0,6,..,40,7,48,0,47,..,12,0,10,0,11,..,0,0,0,0,0,..,3,0,9,0,9,..,0,0,0,0,0,..,10,3,18,0,18,..,47,8,57,6,59,..,281,51,327,3,329,..,26,0,30,513,547,8914,308,53,357,520,9787,17299,..,..,..,..,17299,..,13,0,13,0,13,..,8,6,20,0,20,..,15,0,15,0,15,..,3,4,11,0,11,..,40,8,50,0,50
LGA60610,0,6,..,116,8,123,4,123,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,14,3,18,0,21,..,5,0,5,0,5,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,0,10,0,10,..,5,0,6,0,6,..,16,0,16,0,16,..,5,0,5,0,5,..,43,0,38,0,38,..,21,0,17,0,17,..,16,0,16,0,16,..,15,0,11,0,11,..,0,0,0,0,0,..,8,0,8,0,8,..,67,9,71,3,74,..,443,38,480,8,486,..,22,3,31,484,516,9307,469,38,506,490,10313,17974,..,..,..,..,17974,..,24,0,26,0,26,..,47,8,51,0,55,..,0,0,0,0,0,..,21,5,27,0,27,..,78,14,94,0,96
LGA60810,0,0,..,40,3,42,0,42,..,4,0,4,0,4,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,19,0,19,..,0,0,0,0,0,..,8,0,8,0,9,..,8,0,8,0,8,..,38,0,36,0,40,..,5,0,5,0,8,..,0,0,0,0,0,..,4,0,9,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,75,11,89,0,90,..,267,33,305,6,308,..,17,0,17,541,561,10902,289,31,321,546,11770,21032,..,..,..,..,21032,..,16,0,16,0,16,..,8,0,7,0,9,..,0,0,0,0,0,..,11,4,9,0,9,..,60,11,69,0,69
LGA61010,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,3,8,..,42,0,42,0,41,..,3,0,3,95,93,1013,40,0,40,99,1146,2218,..,..,..,..,2218,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5
LGA61210,0,0,..,35,0,32,0,32,..,0,0,0,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,7,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,15,0,20,0,18,..,3,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,29,3,33,0,32,..,121,15,133,0,137,..,13,0,13,298,313,3489,133,15,146,303,3942,7095,..,..,..,..,7095,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,32,0,33,0,33
LGA61410,0,7,..,644,60,702,0,709,..,42,3,49,0,49,..,43,0,48,0,48,..,0,0,0,0,0,..,32,7,45,0,45,..,0,0,0,0,0,..,21,0,18,0,18,..,12,3,15,0,12,..,26,0,29,0,29,..,62,0,64,0,64,..,19,0,16,0,16,..,7,0,7,0,7,..,5,0,0,0,0,..,34,0,32,0,32,..,29,0,30,0,30,..,43,3,48,0,48,..,11,0,13,0,13,..,113,7,120,0,120,..,92,5,104,3,106,..,15,0,12,0,12,..,46,6,53,0,58,..,7,0,7,0,7,..,95,11,106,0,106,..,231,39,267,15,278,..,2338,248,2582,32,2616,..,80,6,88,1149,1236,27696,2419,255,2673,1178,31548,53422,..,..,..,..,53422,..,68,0,71,0,71,..,47,4,54,0,54,..,21,0,26,0,26,..,146,25,174,0,176,..,765,120,882,14,893
LGA61510,0,0,..,10,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,5,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,0,0,0,..,8,0,8,0,10,..,27,0,32,0,32,..,112,8,123,0,124,..,16,0,16,324,341,4975,128,8,135,327,5446,9999,..,..,..,..,9999,..,5,0,9,0,9,..,6,0,8,0,8,..,0,0,0,0,0,..,8,0,8,0,8,..,19,3,22,0,23
LGA61610,0,5,..,187,18,198,3,204,..,11,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,3,6,7,0,7,..,0,0,0,0,0,..,8,0,6,0,6,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,30,0,30,0,30,..,11,0,11,0,11,..,35,0,35,0,35,..,26,0,26,0,26,..,104,0,104,0,104,..,28,3,34,0,34,..,3,0,3,0,3,..,23,5,29,0,29,..,0,0,0,0,0,..,25,12,35,0,35,..,99,13,112,3,117,..,686,88,772,12,779,..,33,0,34,548,583,12205,715,87,803,558,13563,23499,..,..,..,..,23499,..,16,0,16,0,16,..,7,0,9,0,9,..,0,0,0,0,0,..,30,12,46,0,46,..,172,42,214,0,214
LGA61810,0,0,..,7,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,9,0,9,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,72,5,76,0,75,..,3,0,3,234,241,3132,79,5,80,238,3450,6187,..,..,..,..,6187,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,12,4,15,0,15
LGA62010,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,15,0,15,0,15,..,0,0,0,31,36,400,21,0,21,31,446,831,..,..,..,..,831,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0
LGA62210,0,0,..,15,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,9,0,8,0,8,..,0,0,0,0,0,..,4,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,19,3,19,0,22,..,85,9,97,0,98,..,17,0,17,183,204,3182,100,9,107,183,3481,6431,..,..,..,..,6431,..,5,0,5,0,5,..,3,0,3,0,3,..,5,0,5,0,5,..,5,3,3,0,3,..,7,0,7,0,7
LGA62410,0,0,..,48,0,49,0,49,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,13,0,13,0,13,..,150,9,157,0,161,..,10,0,10,162,173,2102,161,9,167,169,2436,4322,..,..,..,..,4322,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,42,7,45,0,45
LGA62610,0,8,..,1852,222,2080,26,2098,..,71,3,77,0,77,..,23,0,23,0,23,..,9,0,9,0,9,..,9,3,16,0,16,..,7,0,7,0,7,..,68,4,69,0,69,..,20,12,29,0,34,..,73,16,89,0,89,..,16,4,17,0,17,..,15,0,15,0,12,..,3,0,3,0,3,..,21,0,20,0,24,..,75,0,76,0,77,..,18,0,18,0,18,..,101,8,110,0,110,..,20,0,20,0,20,..,218,5,225,0,229,..,98,9,106,0,106,..,47,4,45,0,45,..,45,5,48,3,48,..,0,0,0,0,0,..,144,39,179,0,182,..,446,164,606,18,627,..,3865,616,4484,62,4547,..,124,33,154,1124,1281,19729,3990,648,4638,1189,25552,38432,..,..,..,..,38432,..,15,0,15,0,19,..,183,38,221,7,225,..,16,0,16,0,16,..,133,31,163,0,163,..,582,76,661,3,664
LGA62810,0,26,..,1077,57,1129,11,1139,..,126,12,138,0,133,..,77,5,89,0,88,..,12,0,12,0,12,..,77,17,95,0,95,..,5,0,5,0,5,..,66,3,73,0,73,..,37,5,44,0,44,..,76,9,80,0,84,..,58,0,61,0,61,..,41,0,45,0,45,..,0,0,0,0,0,..,24,0,20,0,20,..,43,0,43,0,47,..,67,3,63,0,63,..,56,0,58,0,60,..,38,0,38,0,38,..,207,3,206,3,208,..,171,12,183,0,179,..,47,5,48,0,48,..,64,8,70,0,70,..,10,0,19,0,19,..,212,12,225,0,230,..,365,66,434,16,444,..,5342,474,5817,42,5855,..,88,9,96,1077,1169,21249,5426,480,5907,1118,28277,41311,..,..,..,..,41311,..,57,4,56,0,56,..,277,33,312,0,312,..,13,0,13,0,13,..,545,63,609,0,612,..,3015,338,3359,20,3378
LGA63010,0,4,..,26,0,28,0,29,..,7,0,7,0,7,..,16,5,23,0,21,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,8,0,12,0,12,..,11,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,12,0,12,0,12,..,7,0,7,0,7,..,29,0,29,0,29,..,24,0,23,4,27,..,0,0,0,0,0,..,7,0,9,0,9,..,0,3,4,0,4,..,8,5,10,0,10,..,58,9,69,0,69,..,370,29,401,7,402,..,19,0,19,572,597,8159,390,29,422,575,9160,16314,..,..,..,..,16314,..,19,0,19,0,19,..,13,0,18,0,18,..,3,0,3,0,3,..,15,0,18,0,18,..,53,5,61,0,61
LGA63210,0,0,..,23,0,26,0,26,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,9,0,6,0,6,..,8,0,8,0,8,..,14,0,16,0,16,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,30,0,28,0,28,..,126,10,137,0,137,..,9,0,9,238,245,2835,139,10,142,238,3216,5812,..,..,..,..,5812,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,23,4,31,0,31
LGA63410,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,46,4,51,0,51,..,0,0,0,83,86,632,43,4,49,83,774,1352,..,..,..,..,1352,..,14,0,19,0,19,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
LGA63610,0,10,..,251,14,262,0,264,..,33,3,38,0,38,..,42,0,42,0,42,..,0,0,0,0,0,..,68,17,81,0,81,..,0,0,0,0,0,..,24,4,29,0,29,..,28,0,26,0,26,..,24,0,23,0,23,..,40,0,39,0,39,..,34,4,39,0,37,..,0,0,0,0,0,..,3,0,3,0,3,..,21,0,26,0,26,..,15,0,15,0,15,..,24,0,25,0,28,..,7,0,7,0,7,..,77,3,78,4,82,..,92,10,104,0,108,..,18,5,19,0,19,..,39,5,48,0,45,..,7,0,5,0,5,..,42,8,55,3,56,..,241,19,259,11,274,..,2087,194,2277,37,2315,..,44,10,46,595,646,17707,2130,201,2329,633,20669,34450,..,..,..,..,34450,..,156,0,158,0,158,..,30,3,38,0,40,..,19,0,19,0,19,..,165,23,191,3,197,..,1100,172,1270,14,1286
