LGA_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
LGA54900,79,0,0,0,0,0,79,4,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,3,0,0,0,0,0,0,0,81,5,0,0,5,0,85,68,0,0,0,0,0,68,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,74,0,0,0,0,0,74,36,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,36,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,3,0,0,0
LGA54970,10,0,0,0,0,0,10,0,10,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,8,0,0,0,0,0,0,0,14,10,0,0,10,0,21,4,0,0,0,0,0,9,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,4,7,0,0,7,0,14,6,0,0,0,0,0,6,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,6,5,0,0,5,0,13,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,3,0,0,0
LGA55040,48,0,0,0,0,0,53,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,0,0,0,48,7,0,0,7,0,56,50,7,0,0,7,0,52,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,50,11,0,0,11,0,59,9,0,0,0,0,0,11,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,14,3,0,0,3,0,17,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,3,0,0,0
LGA55110,2458,55,0,0,55,6,2520,156,279,10,0,292,0,447,8,13,4,0,19,0,20,3,0,0,0,0,0,3,163,291,19,0,311,0,472,3,0,0,0,0,6,8,2626,345,19,0,364,11,2998,2451,52,0,0,52,6,2501,146,283,10,0,287,0,433,12,5,3,0,15,0,24,0,0,0,0,0,0,0,160,290,13,0,306,0,462,0,0,0,0,0,9,11,2604,337,13,0,351,14,2971,1584,27,0,0,27,4,1615,96,173,8,0,184,6,282,6,3,0,0,7,0,10,0,0,0,0,0,0,4,104,179,6,0,187,6,295,0,0,0,0,0,3,4,1690,214,6,0,217,10,1917,1085,16,0,0,16,0,1100,63,89,4,0,94,0,158,4,9,0,0,9,0,11,0,0,0,0,0,0,0,72,96,4,0,101,0,171,0,0,0,0,0,0,0,1156,111,4,0,119,0,1273,1272,23,0,0
LGA55180,257,10,0,0,10,0,265,8,26,0,0,26,0,31,0,5,3,0,8,0,8,0,0,0,0,0,0,0,8,24,3,0,28,0,36,6,0,0,0,0,0,4,265,34,3,0,37,0,305,296,5,0,0,5,0,308,10,10,0,0,10,0,22,0,7,0,0,5,0,5,0,0,0,0,0,0,0,10,15,0,0,22,0,28,0,0,0,0,0,5,3,306,25,0,0,24,4,337,184,9,0,0,9,0,192,3,0,0,0,0,0,13,0,6,0,0,6,0,6,0,0,0,0,0,0,0,3,8,0,0,8,0,13,0,0,0,0,0,0,0,191,14,0,0,14,0,204,124,0,0,0,0,0,126,8,0,0,0,0,0,8,0,0,5,0,3,0,3,0,0,0,0,0,0,0,8,3,5,0,6,0,11,0,0,0,0,0,0,0,128,7,5,0,11,0,138,146,0,0,0
LGA55250,17,7,0,0,7,0,25,0,8,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,10,0,10,0,0,0,0,0,0,0,17,12,0,0,13,0,32,19,0,0,0,0,0,19,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,19,5,0,0,5,0,22,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,15,7,0,0,0,0,0,7,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,3,0,0,3,0,11,5,0,0,0
LGA55320,2786,136,0,0,143,0,2924,313,892,31,0,923,10,1241,0,38,9,0,42,0,49,0,0,0,0,0,0,0,318,925,40,0,963,8,1288,4,0,0,0,0,0,5,3105,1067,39,0,1107,9,4221,3239,127,0,0,130,0,3370,330,1169,29,0,1195,0,1527,4,51,32,0,84,0,92,0,3,0,0,3,0,4,338,1222,58,0,1280,5,1621,0,0,0,0,0,4,6,3578,1351,62,0,1415,5,5001,2124,55,0,0,53,0,2180,186,615,16,0,629,0,817,4,32,13,0,47,0,52,6,0,0,0,0,0,6,190,640,34,0,677,0,866,0,0,0,0,0,0,4,2317,698,34,0,729,9,3052,1509,33,0,0,33,0,1545,97,324,15,0,341,0,437,0,25,7,0,37,0,37,0,0,0,0,0,0,0,97,351,26,0,377,0,479,4,0,0,0,0,3,4,1612,382,26,0,409,3,2028,1997,44,0,0
LGA55390,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0
LGA55460,121,0,0,0,0,0,120,3,17,0,0,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,17,0,16,3,0,0,0,0,0,3,123,13,0,0,13,0,139,114,0,0,0,0,0,114,0,6,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,5,0,0,0,0,0,0,0,114,6,0,0,5,0,126,68,0,0,0,0,0,72,0,4,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,0,68,8,0,0,5,0,72,40,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,46,38,0,0,0
LGA55530,29,0,0,0,0,0,29,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,33,0,0,0,0,0,33,25,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55600,67,0,0,0,0,0,64,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,68,5,0,0,5,0,76,72,0,0,0,0,0,73,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,75,0,0,0,0,0,75,51,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,4,0,52,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,35,0,0,0,3,0,43,17,0,0,0
LGA55670,27,0,0,0,0,4,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,4,30,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,21,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,3,0,0,0
LGA55740,269,14,0,0,14,0,284,19,37,0,0,37,0,51,0,5,0,0,5,0,5,0,0,0,0,0,0,0,19,41,0,0,41,0,58,0,0,0,0,0,0,0,289,51,0,0,51,0,343,338,15,0,0,15,0,348,28,43,0,0,44,0,64,0,3,0,0,3,0,3,0,0,0,0,0,0,0,28,49,0,0,46,0,69,0,0,0,0,0,0,0,357,60,0,0,62,0,420,221,4,0,0,4,0,225,8,40,0,0,40,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,40,0,0,40,0,50,0,0,0,0,0,0,0,227,39,0,0,39,0,269,142,3,0,0,3,0,144,10,16,0,0,16,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,17,0,25,0,0,0,0,0,0,0,149,21,0,0,21,0,172,227,0,0,0
LGA55810,8,0,0,0,0,0,8,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,8,3,0,0,3,0,15,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55880,31,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA55950,34,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,31,30,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,3,0,0,0
LGA56090,1269,24,0,0,24,0,1292,55,71,0,0,71,0,121,0,0,4,0,7,0,7,0,0,0,0,0,0,0,55,73,4,0,79,0,128,0,0,0,0,0,3,0,1324,95,4,0,99,3,1426,1369,26,0,0,29,0,1396,82,75,0,0,75,0,158,0,0,0,0,8,0,7,0,0,0,0,0,0,0,77,75,0,0,83,0,162,0,0,0,0,0,0,0,1448,107,4,0,113,0,1562,893,20,0,0,20,0,914,42,44,0,0,44,0,84,0,3,0,0,3,0,4,0,0,0,0,0,0,0,40,43,0,0,47,0,85,0,0,0,0,0,0,0,933,68,0,0,64,0,999,649,5,0,0,5,0,657,16,23,0,0,23,0,41,0,3,0,0,3,0,3,0,0,0,0,0,0,0,20,25,0,0,25,0,46,0,0,0,0,0,0,0,664,40,0,0,40,0,699,815,12,0,0
LGA56160,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0
LGA56230,563,11,0,0,11,0,578,13,8,0,0,8,0,24,0,3,0,0,3,0,5,0,0,0,0,0,0,0,14,12,0,0,12,0,26,3,0,0,0,0,0,0,581,22,0,0,22,0,602,605,11,0,0,11,0,613,16,19,4,0,23,0,39,3,4,0,0,4,0,4,0,0,0,0,0,0,0,21,21,4,0,21,0,46,0,0,0,0,0,0,0,626,29,4,0,37,0,659,424,4,0,0,4,0,423,10,10,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,9,0,17,0,0,0,0,0,0,0,435,11,0,0,11,0,446,267,0,0,0,0,0,268,9,14,0,0,20,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,0,20,0,25,0,0,0,0,0,0,0,277,16,0,0,19,0,293,298,0,0,0
LGA56300,30,0,0,0,0,0,32,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,35,4,0,0,4,0,37,41,0,0,0,0,0,41,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,47,0,0,0,0,0,51,23,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,23,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,18,14,0,0,0
LGA56370,33,0,0,0,0,0,33,5,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,4,0,0,0,0,0,0,0,36,3,0,0,3,0,39,35,0,0,0,0,0,35,4,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,4,0,5,0,0,0,0,0,0,0,40,4,0,0,4,0,48,17,0,0,0,0,0,17,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,14,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0
LGA56460,110,0,0,0,0,0,112,10,23,0,0,23,0,35,0,0,3,0,8,0,8,0,0,0,0,0,0,0,10,25,3,0,28,0,38,0,0,0,0,0,0,0,121,25,3,0,28,4,151,123,0,0,0,0,0,120,0,34,0,0,34,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,35,0,38,0,0,0,0,0,0,0,125,37,0,0,37,0,156,88,0,0,0,0,0,91,3,13,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,13,0,16,0,0,0,0,0,0,0,97,18,0,0,18,0,108,58,0,0,0,0,0,58,3,6,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,9,0,0,0,0,0,4,4,65,6,0,0,6,4,74,61,0,0,0
LGA56580,651,17,0,0,17,0,669,72,127,6,0,126,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,127,3,0,127,0,196,0,0,0,0,0,0,0,722,143,3,0,141,0,863,939,23,0,0,23,0,961,73,197,6,0,206,0,279,0,10,6,0,14,0,11,0,0,0,0,0,0,0,75,203,13,0,217,0,294,0,0,0,0,0,0,0,1008,231,13,0,246,0,1258,670,23,0,0,23,0,694,57,118,4,0,121,0,178,0,4,0,0,4,0,4,0,0,0,0,0,0,0,57,121,6,0,128,0,184,0,0,0,0,0,0,0,727,143,6,0,146,0,876,452,7,0,0,7,0,463,33,77,7,0,76,0,111,0,3,0,0,9,0,9,0,0,0,0,0,0,0,33,79,10,0,87,0,117,0,0,0,0,0,0,0,481,90,10,0,95,0,584,683,9,0,0
LGA56620,4,0,0,0,0,0,4,0,45,0,0,45,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,42,0,51,0,0,0,0,0,0,0,8,42,0,0,42,0,49,0,0,0,0,0,0,0,0,48,0,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,49,0,49,0,0,0,0,0,0,0,0,48,0,0,49,0,52,0,0,0,0,0,0,0,0,32,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,37,0,37,0,0,0,0,0,0,0,0,35,0,0,37,0,33,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,0,0,0,0,26,0,0,26,0,26,0,0,0,0
LGA56730,296,11,0,0,11,0,300,7,35,0,0,35,0,43,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,36,0,0,35,0,44,0,0,0,0,0,0,0,306,39,0,0,41,0,349,385,7,0,0,7,0,395,5,36,0,0,36,0,39,0,6,6,0,7,0,7,0,0,0,0,0,0,0,5,36,6,0,38,0,47,0,0,0,0,0,0,0,396,44,6,0,45,0,438,207,5,0,0,5,0,214,6,14,0,0,14,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,14,0,20,0,0,0,0,0,0,0,214,23,0,0,23,0,233,160,6,0,0,6,0,162,0,13,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,13,0,13,0,0,0,0,0,0,0,160,15,0,0,15,0,172,163,0,0,0
