LGA_CODE_2021,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Brazil_0_4,M_Brazil_5_14,M_Brazil_15_24,M_Brazil_25_44,M_Brazil_45_54,M_Brazil_55_64,M_Brazil_65_74,M_Brazil_75_84,M_Brazil_85ov,M_Brazil_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_SAR_Ch_0_4,M_Hong_Kong_SAR_Ch_5_14,M_Hong_Kong_SAR_Ch_15_24,M_Hong_Kong_SAR_Ch_25_44,M_Hong_Kong_SAR_Ch_45_54,M_Hong_Kong_SAR_Ch_55_64,M_Hong_Kong_SAR_Ch_65_74,M_Hong_Kong_SAR_Ch_75_84,M_Hong_Kong_SAR_Ch_85ov,M_Hong_Kong_SAR_Ch_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot
LGA40910,0,0,6,12,0,6,0,0,0,23,1308,2568,2336,3951,2230,1895,1036,689,260,16276,0,3,6,35,3,6,0,0,0,62,0,0,0,10,4,7,0,0,0,26,0,3,6,24,10,0,0,0,0,50,0,0,4,0,4,3,0,0,0,23,0,3,8,12,14,10,5,0,0,48,0,0,0,7,3,0,0,0,0,10,6,67,167,696,103,79,75,23,12,1241,0,0,0,8,0,5,10,8,6,38,0,3,5,17,6,10,8,8,0,57,3,15,57,124,114,176,168,136,68,861,0,0,0,6,4,0,4,0,0,12,0,0,0,16,3,4,0,0,0,23,0,3,4,8,3,15,29,27,17,107,0,0,3,5,5,29,43,62,14,167,5,18,24,103,14,33,28,5,3,233,7,148,205,809,158,48,31,11,10,1434,0,3,4,21,3,0,9,0,0,42,0,25,27,95,40,16,8,3,0,220
LGA41010,0,0,0,0,0,0,0,0,0,0,95,210,182,340,200,202,163,81,16,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,5,4,11,3,0,27,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,21,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41060,0,17,17,49,14,3,5,0,0,107,3003,5359,5439,10970,5428,4997,3337,1656,583,40769,0,8,8,36,9,0,0,0,0,66,0,0,0,106,52,74,42,20,7,299,0,7,8,141,11,0,0,0,0,173,0,3,4,25,36,34,22,10,3,143,4,5,7,38,16,6,12,5,0,82,0,0,7,13,6,4,3,0,0,39,0,5,68,223,45,56,56,28,10,494,0,0,0,43,31,52,54,77,28,277,0,16,13,44,9,11,27,8,0,123,5,80,128,349,354,541,409,208,74,2151,0,0,4,12,4,0,3,0,0,33,5,8,3,41,12,13,4,3,0,89,0,3,9,57,24,27,116,98,13,352,0,10,8,42,38,111,181,245,145,783,0,8,29,57,7,6,8,0,0,112,15,153,347,1406,192,72,39,29,11,2268,4,12,13,35,4,5,6,0,0,76,0,9,15,99,23,17,9,4,0,170
LGA41140,0,0,0,0,0,0,0,0,0,3,218,524,387,737,478,585,523,291,77,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,7,17,59,56,28,20,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,4,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,20,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41190,0,0,0,0,0,0,0,0,0,0,57,114,76,159,87,131,101,46,19,792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41330,0,0,0,0,0,0,0,0,0,0,29,55,45,112,64,95,49,29,3,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,3,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,6,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,12,0,0,0,0,0,3,10,17,0,29,0,0,0,0,0,0,0,0,0,3,0,0,5,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41560,0,0,0,0,0,0,0,0,0,0,289,729,602,1122,709,933,1080,580,130,6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,91,107,75,26,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,9,0,27,0,0,0,0,0,0,4,9,0,14,0,0,0,3,0,0,0,0,0,3,0,4,0,17,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41750,0,0,0,0,0,0,0,0,0,0,32,76,41,100,47,86,58,26,6,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41830,0,0,0,0,0,0,0,0,0,0,46,62,48,118,80,116,119,57,17,662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA41960,0,0,0,0,0,0,0,0,0,0,25,82,43,106,70,86,107,37,13,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42030,0,0,0,0,0,0,0,0,0,0,672,1436,1358,2522,1126,1085,782,455,157,9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,12,37,73,115,282,237,181,96,1025,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,9,9,24,5,50,0,0,0,0,0,5,5,6,3,16,0,0,6,0,0,0,0,0,0,6,0,0,3,14,5,5,0,0,3,33,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3
LGA42110,0,0,0,0,0,0,0,0,0,0,93,206,161,315,214,293,257,112,28,1668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,41,21,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42250,0,0,0,4,0,0,0,0,0,4,167,523,448,961,618,616,485,179,36,4027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,24,25,10,6,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA42600,0,4,4,0,0,0,0,0,0,9,664,1553,1651,2789,1620,1802,1817,913,328,13138,0,0,4,7,0,0,0,0,0,9,0,0,0,6,3,8,7,0,0,21,0,5,0,97,9,0,0,0,0,115,0,0,0,3,0,0,0,0,0,3,0,7,0,23,3,12,9,7,0,56,0,0,0,0,0,0,0,0,0,0,0,6,6,42,11,3,9,6,0,80,0,0,0,0,3,4,4,0,4,17,0,0,0,9,0,0,8,7,0,21,6,59,89,193,217,298,282,203,80,1430,0,0,0,0,0,0,3,4,0,14,0,0,3,11,4,4,9,0,0,29,0,4,3,11,14,9,26,21,11,101,0,0,0,9,7,7,22,7,8,55,0,5,5,14,6,3,0,0,0,35,0,18,24,158,18,14,3,3,0,244,0,4,0,5,7,3,3,0,0,22,0,4,3,26,9,24,6,3,0,79
LGA42750,0,0,0,0,0,0,0,0,0,0,117,258,174,384,220,323,293,147,32,1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,34,48,26,7,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,5,10,4,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
LGA43080,0,0,0,0,0,0,0,0,0,0,28,52,50,81,57,69,75,29,13,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43220,0,0,0,0,0,0,0,0,0,0,31,83,36,98,41,75,53,43,12,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43360,0,0,0,0,0,0,0,0,0,0,44,114,96,188,113,142,195,95,33,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43650,0,0,0,0,0,0,0,0,0,0,433,1164,976,1484,933,845,582,224,57,6693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,23,67,199,105,45,25,483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,17,4,0,35,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
LGA43710,0,0,0,0,0,0,0,0,0,0,160,431,246,582,365,415,329,138,30,2698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,17,19,6,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,4,3,7,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA43790,0,0,0,0,0,0,0,0,0,0,300,657,539,922,650,677,744,368,123,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,18,24,29,20,6,125,0,0,0,0,0,6,0,0,0,12,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,13,3,3,26,0,0,0,0,0,0,6,5,3,16,0,0,0,0,0,0,0,0,0,3,0,4,3,34,4,7,10,0,0,61,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
LGA44000,0,0,0,0,0,0,0,0,0,0,0,4,6,8,10,6,4,4,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA44060,4,16,9,24,11,0,4,0,0,57,2484,4338,4098,8319,3570,3414,2969,1338,564,31093,0,11,6,51,6,6,0,0,0,87,0,0,0,21,12,13,18,0,0,70,0,0,8,91,3,4,0,0,0,104,0,0,5,13,11,19,6,4,0,66,4,7,3,23,15,15,12,0,0,76,0,0,0,10,10,3,5,0,0,26,3,32,124,543,102,83,80,22,3,997,0,0,0,13,0,14,19,19,8,67,0,10,8,24,14,12,16,10,5,99,8,110,247,463,472,606,488,286,129,2815,0,0,4,18,9,8,4,4,0,51,0,0,0,14,8,6,8,0,0,43,0,8,3,24,24,29,71,47,19,223,0,0,0,4,10,23,36,58,30,167,6,6,27,78,8,10,17,5,0,162,19,101,215,801,211,56,36,22,4,1464,0,7,8,29,8,3,8,3,0,70,0,10,28,98,31,28,28,11,0,231
LGA44210,0,0,0,0,0,0,0,0,0,0,149,407,334,738,525,703,685,278,64,3888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,71,79,53,11,242,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,17,7,0,27,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5
LGA44340,0,0,0,4,0,0,0,0,0,4,1612,3855,3394,5442,3309,2833,2314,1353,499,24609,0,8,3,24,6,3,0,0,0,47,0,0,0,8,3,3,0,3,3,15,0,0,3,17,3,3,0,0,0,22,0,6,0,0,0,0,0,0,0,6,0,11,10,41,33,18,14,6,0,125,0,0,0,3,4,5,0,0,0,14,6,46,89,273,67,49,36,12,4,572,0,0,0,0,0,4,9,15,6,31,0,0,3,8,0,0,5,6,0,29,6,58,133,224,352,443,320,264,102,1908,0,0,0,5,8,0,7,0,0,23,0,5,6,14,11,8,5,6,0,61,0,0,0,13,16,28,57,50,22,185,0,3,4,11,4,18,56,71,54,220,5,3,14,31,7,4,10,7,6,90,3,37,80,265,73,42,12,9,6,530,0,3,3,26,5,0,4,0,0,53,0,4,9,49,18,17,3,4,0,101
LGA44550,0,0,0,0,0,0,0,0,0,0,1229,2453,2073,3974,1931,1669,1377,638,192,15527,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,5,7,0,3,0,0,11,3,0,0,0,0,0,0,0,0,8,0,0,4,9,9,4,6,3,0,37,0,0,0,3,0,0,0,0,0,4,0,0,3,14,4,5,3,0,0,33,0,0,0,0,0,3,5,0,0,9,0,0,0,0,0,0,0,0,0,6,4,21,63,145,198,272,260,148,38,1150,0,0,0,0,5,0,0,0,0,0,0,0,0,4,4,0,6,0,0,17,0,5,0,15,12,15,48,15,10,119,0,0,0,0,0,0,0,4,0,10,0,0,0,6,0,0,0,0,0,13,0,4,8,60,11,9,6,0,0,107,0,0,0,9,0,0,5,0,0,15,0,0,0,0,7,0,0,0,0,16
LGA44620,0,0,0,0,0,0,0,0,0,0,712,1575,1387,2558,1296,1325,1120,598,212,10794,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,5,0,0,0,24,0,0,0,0,0,6,3,5,0,13,0,0,0,3,0,0,0,0,0,9,0,0,3,21,29,84,87,52,12,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,20,11,8,42,0,0,0,0,0,0,9,0,0,14,0,3,0,0,0,0,0,0,0,7,3,3,9,53,9,5,6,0,0,89,0,0,0,0,0,0,0,3,0,5,0,0,0,0,3,0,0,0,0,6
LGA44830,0,0,0,0,0,0,0,0,0,0,58,122,106,182,144,256,196,103,24,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,21,8,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
