SAL_CODE_2021,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
SAL22869,7,0,0,0,0,0,0,11
SAL22870,0,0,0,0,0,0,0,0
SAL22871,0,0,0,0,0,0,0,0
SAL22872,0,0,0,0,0,0,0,0
SAL22873,22,6,4,0,0,0,0,31
SAL22874,13,4,0,0,0,0,0,15
SAL22875,128,7,8,0,0,0,0,143
SAL22876,202,20,11,0,0,0,0,232
SAL22877,43,0,3,0,0,0,0,49
SAL22878,0,0,0,0,0,0,0,0
SAL22879,3,0,0,0,0,0,0,3
SAL22880,0,0,0,0,0,0,0,0
SAL22881,3,0,0,0,0,0,0,4
SAL22882,4,0,0,0,0,0,0,4
SAL22883,2518,163,102,51,9,3,12,2856
SAL22884,27,3,6,0,0,0,0,32
SAL22885,13,0,0,0,0,0,0,13
SAL22886,3,0,0,0,0,0,0,3
SAL22887,9,0,0,0,0,0,0,10
SAL22888,0,0,0,0,0,0,0,0
SAL22889,204,17,8,0,0,0,0,223
SAL22890,26,0,0,0,0,0,0,27
SAL22891,0,0,0,0,0,0,0,0
SAL22892,590,22,16,5,0,0,0,630
SAL22893,11,0,0,0,0,0,0,18
SAL22894,128,19,12,0,0,0,3,158
SAL22895,0,0,0,0,0,0,0,0
SAL22896,22,0,0,0,0,0,0,21
SAL22897,12,8,0,0,0,0,0,14
SAL22898,25,0,3,0,0,0,0,32
SAL22899,3,0,0,0,0,0,0,9
SAL22900,23,0,4,0,0,0,0,21
SAL22901,5,0,0,0,0,0,0,5
SAL22902,12,0,0,0,0,0,0,22
SAL22903,3,0,0,0,0,0,0,3
SAL22904,15,4,0,0,0,0,0,15
SAL22905,0,0,0,0,0,0,0,0
SAL22906,28,3,0,0,0,0,0,35
SAL22907,29,0,0,0,0,0,0,29
SAL22908,15,0,0,0,0,0,0,25
SAL22909,8,0,0,0,0,0,0,8
SAL22910,365,31,14,0,0,0,0,406
SAL22911,270,20,16,6,0,0,0,319
SAL22912,3,0,0,0,0,0,0,3
SAL22913,167,8,18,0,0,0,0,193
SAL22914,14,0,0,0,0,0,0,15
SAL22915,129,19,9,0,0,0,0,158
SAL22916,239,10,3,0,0,0,0,257
SAL22917,1898,95,17,5,0,0,4,2016
SAL22918,8,0,0,0,0,0,0,13
SAL22919,613,68,41,12,0,0,0,742
SAL22920,0,0,0,0,0,0,0,0
SAL22921,53,3,0,0,0,0,0,61
SAL22922,7,0,0,0,0,0,0,10
SAL22923,0,0,0,0,0,0,0,0
SAL22924,112,16,10,0,0,0,0,134
SAL22925,72,9,3,0,0,0,0,81
SAL22926,36,0,0,0,0,0,0,35
SAL22927,41,0,0,0,0,0,0,39
SAL22928,16,0,0,0,0,0,0,14
SAL22929,17,0,0,0,0,0,0,17
SAL22930,17,0,0,0,0,0,0,18
SAL22931,0,0,0,0,0,0,0,0
SAL22932,0,0,0,0,0,0,0,0
SAL22933,13,0,0,0,0,0,0,13
SAL22934,100,14,4,0,0,0,0,120
SAL22935,74,9,0,0,0,0,3,83
SAL22936,0,0,0,0,0,0,0,0
SAL22937,4,0,0,0,0,0,0,4
SAL22938,0,0,0,0,0,0,0,0
SAL22939,15,0,3,0,0,0,0,18
SAL22940,5,0,0,0,0,0,0,5
SAL22941,7,3,0,0,0,0,0,12
SAL22942,0,0,0,0,0,0,0,0
SAL22943,19,3,0,0,0,0,0,21
SAL22944,0,0,0,0,0,0,0,0
SAL29494,0,0,0,0,0,0,0,0
SAL29797,0,0,0,0,0,0,0,0
SAL30001,3,0,0,0,0,0,0,0
SAL30002,0,0,0,0,0,0,0,0
SAL30003,4,0,0,0,0,0,0,4
SAL30004,26,0,0,0,0,0,0,26
SAL30005,0,0,0,0,0,0,0,0
SAL30006,7,0,0,0,0,0,0,9
SAL30007,583,53,31,13,0,0,4,687
SAL30008,0,0,0,0,0,0,0,0
SAL30009,101,13,3,0,0,0,0,123
SAL30010,7,0,0,0,0,0,0,10
SAL30011,54,5,5,3,0,0,0,64
SAL30012,63,3,0,0,0,0,0,64
SAL30013,37,0,3,0,0,0,0,42
SAL30014,195,18,6,6,0,0,4,225
SAL30015,15,4,0,0,0,0,0,19
SAL30016,32,5,3,0,0,0,0,45
SAL30017,36,3,0,0,0,0,0,41
SAL30018,316,80,29,6,0,0,0,426
SAL30019,5,0,0,0,0,0,0,5
SAL30020,2099,202,87,12,0,0,6,2417
SAL30021,0,0,0,0,0,0,0,0
SAL30022,64,12,4,0,0,0,0,71
SAL30023,3,0,0,0,0,0,0,6
SAL30024,169,10,3,0,0,0,0,186
SAL30025,8,0,0,0,0,0,0,8
SAL30026,720,55,7,0,0,0,0,783
SAL30027,43,6,0,4,0,0,0,51
SAL30028,0,0,0,0,0,0,0,0
SAL30029,19,0,0,0,0,0,0,20
SAL30030,275,41,4,3,3,0,4,326
SAL30031,1703,222,110,14,3,0,6,2060
SAL30032,1000,93,35,17,6,0,4,1155
SAL30033,5,0,0,0,0,0,0,3
SAL30034,326,64,16,0,0,0,4,416
SAL30035,7,0,0,0,0,0,0,14
SAL30036,5,0,0,0,0,0,0,3
SAL30037,173,37,13,0,0,0,0,217
SAL30038,19,3,0,0,0,0,0,23
SAL30039,116,11,0,0,0,0,5,134
SAL30040,162,21,9,3,0,0,4,192
SAL30041,91,4,0,0,0,0,0,96
SAL30042,45,4,3,0,0,0,0,50
SAL30043,4,0,0,0,0,0,0,3
SAL30044,61,5,3,0,0,0,0,66
SAL30045,58,5,0,0,0,0,0,62
SAL30046,0,0,0,0,0,0,0,0
SAL30047,142,9,9,3,0,0,0,171
SAL30048,13,0,0,0,0,0,0,19
SAL30049,54,6,7,0,0,0,0,62
SAL30050,0,0,0,0,0,0,0,0
SAL30051,0,0,0,0,0,0,0,0
SAL30052,0,0,0,0,0,0,0,0
SAL30053,3,0,0,0,0,0,0,3
SAL30054,13,0,0,0,0,0,0,17
SAL30055,0,0,0,0,0,0,0,7
SAL30056,32,0,0,0,0,0,0,37
SAL30057,19,4,0,0,0,0,0,28
SAL30058,4,0,0,0,0,0,0,5
SAL30059,785,177,73,14,0,0,10,1063
SAL30060,7,0,0,0,0,0,0,15
SAL30061,0,0,0,0,0,0,0,0
SAL30062,5,0,0,0,0,0,0,5
SAL30063,882,137,46,15,0,0,3,1085
SAL30064,903,72,18,7,0,0,3,1009
SAL30065,210,11,8,0,0,0,0,233
SAL30066,19,0,0,0,0,0,0,20
SAL30067,9,0,0,0,0,0,0,8
SAL30068,55,9,0,0,0,0,0,68
SAL30069,44,4,3,0,0,0,0,54
SAL30070,0,0,0,0,0,0,0,0
SAL30071,59,8,4,0,0,0,0,71
SAL30072,28,3,3,0,0,0,4,37
SAL30073,5,0,0,0,0,0,0,0
SAL30074,829,79,43,0,0,0,4,950
SAL30075,5,0,0,0,0,0,0,5
SAL30076,46,8,4,0,0,0,3,58
SAL30077,0,0,0,0,0,0,0,0
SAL30078,9,0,0,0,0,0,0,10
SAL30079,11,0,0,0,0,0,0,14
SAL30080,3,0,0,0,0,0,0,3
SAL30081,35,0,0,0,0,0,0,40
SAL30082,15,3,0,0,0,0,0,15
SAL30083,4,0,0,0,0,0,0,4
SAL30084,77,12,4,0,0,0,0,96
SAL30085,34,7,0,0,0,0,0,39
SAL30086,375,53,14,0,0,0,6,455
SAL30087,20,0,0,0,0,0,0,25
SAL30088,1134,142,56,8,0,0,8,1345
SAL30089,605,61,19,0,0,0,3,682
SAL30090,12,6,0,0,0,0,0,17
SAL30091,142,12,3,0,0,0,0,160
SAL30092,1812,110,39,4,0,0,0,1963
SAL30093,1198,120,51,9,4,0,9,1392
SAL30094,8,0,0,0,0,0,0,15
SAL30095,1378,117,43,9,0,0,5,1556
SAL30096,472,63,40,4,0,0,10,589
SAL30097,12,3,0,0,0,0,0,19
SAL30098,6,3,0,0,0,0,0,6
SAL30099,24,0,0,0,0,0,0,28
SAL30100,0,0,0,0,0,0,0,0
SAL30101,503,41,9,0,0,0,0,552
SAL30102,35,4,5,0,0,0,0,37
SAL30103,931,79,38,9,4,4,0,1058
SAL30104,70,3,5,5,0,0,7,92
SAL30105,46,6,0,0,0,0,0,52
SAL30106,318,51,18,8,0,6,4,393
SAL30107,349,49,33,4,0,0,0,430
SAL30108,7,0,0,0,0,0,0,7
SAL30109,51,9,3,0,0,0,0,69
SAL30110,614,81,37,0,6,0,7,740
SAL30111,94,11,10,0,0,0,0,116
SAL30112,10,0,0,0,0,0,0,12
SAL30113,57,0,0,10,0,0,3,73
SAL30114,5,0,0,0,0,0,0,5
SAL30115,0,0,0,0,0,0,0,0
SAL30116,411,97,48,3,5,0,5,563
SAL30117,39,11,0,0,0,0,0,52
SAL30118,3,0,0,0,0,0,0,3
SAL30119,152,30,16,0,0,0,0,201
SAL30120,13,0,0,0,0,0,0,15
SAL30121,44,0,0,0,0,0,0,50
SAL30122,4,0,0,0,0,0,0,4
SAL30123,756,90,46,7,0,0,0,897
SAL30124,15,0,0,0,0,0,0,17
SAL30125,41,7,3,0,0,0,0,46
SAL30126,0,0,0,0,0,0,0,4
SAL30127,27,3,3,0,0,0,0,29
SAL30128,29,0,3,0,0,0,0,32
SAL30129,17,8,0,0,0,0,0,20
SAL30130,6,0,0,0,0,0,0,6
SAL30131,21,3,0,0,0,0,0,19
SAL30132,502,41,11,0,6,0,0,558
SAL30133,21,3,0,0,0,0,0,24
SAL30134,69,3,0,0,0,0,0,67
SAL30135,79,12,10,4,0,0,3,108
SAL30136,9,0,0,0,0,0,0,11
SAL30137,17,0,0,0,0,0,0,15
SAL30138,11,0,0,0,0,0,0,11
SAL30139,3,0,0,0,0,0,0,3
SAL30140,3,0,0,0,0,0,0,8
SAL30141,32,3,3,0,0,0,0,36
SAL30142,11,0,0,0,0,0,0,11
SAL30143,25,0,0,0,0,0,0,25
SAL30144,0,0,0,0,0,0,0,0
SAL30145,25,0,0,0,0,0,0,23
SAL30146,454,82,19,5,0,0,5,577
SAL30147,91,21,9,3,0,0,0,118
SAL30148,665,71,26,6,0,0,0,769
SAL30149,10,0,0,0,0,0,0,11
SAL30150,0,0,0,0,0,0,0,0
SAL30151,21,0,0,0,0,0,0,24
SAL30152,5,0,0,0,0,0,0,0
SAL30153,115,18,4,0,0,0,0,132
SAL30154,1393,89,29,6,0,0,0,1521
SAL30155,10,0,0,0,0,0,0,8
SAL30156,143,12,9,0,0,0,0,170
SAL30157,568,96,39,10,0,0,4,713
SAL30158,7,0,0,0,0,0,0,7
SAL30159,527,88,35,7,0,0,0,654
SAL30160,10,0,0,0,0,0,0,4
SAL30161,0,0,0,0,0,0,0,0
SAL30162,3,0,0,0,0,0,0,3
SAL30163,78,10,0,0,0,0,0,87
SAL30164,0,0,0,0,0,0,0,0
SAL30165,108,14,3,4,0,0,0,129
SAL30166,10,0,0,0,0,0,0,10
SAL30167,0,0,0,0,0,0,0,0
SAL30168,40,14,5,0,0,0,0,61
SAL30169,3,0,0,0,0,0,0,7
SAL30170,0,0,0,0,0,0,0,0
SAL30171,3,0,0,0,0,0,0,3
SAL30172,8,0,0,0,0,0,0,14
SAL30173,29,3,0,0,0,0,0,30
SAL30174,5,0,0,0,0,0,0,5
SAL30175,4,0,0,0,0,0,0,4
SAL30176,7,0,0,0,0,0,0,7
SAL30177,0,0,0,0,0,0,0,0
SAL30178,19,0,0,0,0,0,0,23
SAL30179,0,0,0,0,0,0,0,0
SAL30180,22,0,0,0,0,0,0,24
SAL30181,0,0,0,0,0,0,0,0
SAL30182,53,13,8,0,0,0,0,80
SAL30183,224,30,9,0,0,0,0,272
SAL30184,7,0,0,0,0,0,0,6
SAL30185,33,3,6,0,0,0,0,41
SAL30186,0,0,0,0,0,0,0,0
SAL30187,4,0,0,0,0,0,0,4
SAL30188,393,60,22,4,0,0,6,480
SAL30189,0,0,0,0,0,0,0,0
SAL30190,254,49,33,9,4,0,4,352
SAL30191,519,102,33,6,3,0,7,673
SAL30192,3,0,0,0,0,0,0,10
SAL30193,432,70,44,3,5,0,4,552
SAL30194,7,0,0,0,0,0,0,7
SAL30195,9,0,0,0,0,0,0,9
SAL30196,4,0,0,0,0,0,0,4
SAL30197,105,15,10,0,0,0,0,129
SAL30198,70,11,3,0,0,0,0,84
SAL30199,0,0,0,0,0,0,0,0
SAL30200,13,0,0,0,0,0,0,17
SAL30201,7,0,0,0,0,0,0,4
SAL30202,490,104,34,6,3,0,6,654
SAL30203,81,14,7,0,0,0,0,97
SAL30204,3,0,0,0,0,0,0,3
SAL30205,721,103,43,4,0,0,0,877
SAL30206,6,0,0,0,0,0,0,6
SAL30207,3,0,0,0,0,0,0,3
SAL30208,0,0,0,0,0,0,0,0
SAL30209,168,32,8,0,0,0,0,207
SAL30210,45,5,6,0,0,0,0,55
SAL30211,25,0,6,0,0,0,0,36
SAL30212,3,0,0,0,0,0,0,3
SAL30213,130,39,7,8,0,0,3,188
SAL30214,897,110,95,16,9,3,3,1121
SAL30215,713,74,30,8,0,0,0,825
SAL30216,19,0,5,0,0,0,0,23
SAL30217,0,0,0,0,0,0,0,0
SAL30218,0,0,0,0,0,0,0,0
SAL30219,80,4,0,0,0,0,0,90
SAL30220,516,98,59,8,5,0,4,697
SAL30221,20,0,0,0,0,0,0,25
SAL30222,24,3,6,0,0,0,0,32
SAL30223,13,0,0,0,0,0,0,13
SAL30224,601,59,15,8,0,0,0,681
SAL30225,0,0,0,0,0,0,0,0
SAL30226,89,4,11,7,0,0,0,104
SAL30227,5,0,0,0,0,0,0,5
SAL30228,26,8,3,0,0,0,0,36
SAL30229,16,0,6,0,0,0,0,13
SAL30230,150,9,12,0,0,0,0,167
SAL30231,0,0,0,0,0,0,0,3
SAL30232,15,9,0,0,0,0,0,18
SAL30233,11,0,0,0,0,0,0,11
SAL30234,5,0,0,0,0,0,0,5
SAL30235,1115,134,46,3,4,0,3,1301
SAL30236,749,119,64,24,8,7,13,977
SAL30237,8,0,0,0,0,0,0,8
SAL30238,13,0,0,0,0,0,0,19
SAL30239,15,0,0,0,0,0,0,15
SAL30240,300,29,29,5,0,0,5,365
SAL30241,420,118,43,11,5,0,16,605
SAL30242,371,55,36,4,3,0,3,480
SAL30243,15,0,6,0,0,0,0,23
SAL30244,53,5,3,0,0,0,0,58
SAL30245,11,7,0,0,0,0,0,20
SAL30246,20,0,0,0,0,0,0,22
SAL30247,49,0,5,0,0,0,0,57
SAL30248,40,3,4,0,0,0,0,47
SAL30249,634,88,26,0,0,0,0,752
SAL30250,94,19,7,0,0,0,0,113
SAL30251,15,0,0,0,0,0,0,16
SAL30252,526,44,36,4,0,0,0,611
SAL30253,13,0,0,0,0,0,0,15
SAL30254,8,0,0,0,0,0,0,8
SAL30255,0,0,0,0,0,0,0,0
SAL30256,20,0,0,0,0,0,0,25
SAL30257,7,0,0,0,0,0,0,7
SAL30258,0,0,0,0,0,0,0,0
SAL30259,3,3,0,0,0,0,0,9
SAL30260,20,0,0,0,0,0,0,24
SAL30261,1565,197,79,12,7,0,11,1869
SAL30262,16,0,0,0,0,0,0,12
SAL30263,13,0,0,0,0,0,0,13
SAL30264,281,67,14,0,0,0,0,366
SAL30265,4,0,0,0,0,0,0,4
SAL30266,15,5,0,3,0,0,0,23
SAL30267,143,23,8,4,0,0,0,176
SAL30268,134,32,4,0,0,0,3,176
SAL30269,3,0,0,0,0,0,0,5
SAL30270,106,6,4,0,0,0,0,114
SAL30271,3,0,0,0,0,0,0,3
SAL30272,36,7,0,0,0,0,0,49
SAL30273,19,9,3,0,0,0,0,31
SAL30274,8,0,0,0,0,0,0,8
SAL30275,0,0,0,0,0,0,0,0
SAL30276,36,0,0,0,0,0,0,41
SAL30277,353,69,31,7,0,0,5,469
SAL30278,4,0,0,0,0,0,0,3
SAL30279,110,9,9,4,0,0,0,132
SAL30280,7,3,0,0,0,0,0,9
SAL30281,407,48,31,4,0,0,4,495
SAL30282,0,0,0,0,0,0,0,0
SAL30283,25,0,4,0,0,0,0,33
SAL30284,6,0,0,0,0,0,0,6
SAL30285,12,0,0,0,0,0,0,8
SAL30286,20,4,0,0,0,0,0,29
SAL30287,1060,123,54,6,4,0,6,1257
SAL30288,13,0,0,0,0,0,0,14
SAL30289,49,8,0,0,0,0,0,54
SAL30290,7,0,0,0,0,0,0,7
SAL30291,108,13,4,0,0,0,0,125
SAL30292,93,32,4,0,0,0,0,135
SAL30293,108,22,8,0,0,0,0,142
SAL30294,23,0,0,0,0,0,0,30
SAL30295,5,7,0,0,0,0,0,6
SAL30296,0,0,0,0,0,0,0,0
SAL30297,3,0,0,0,0,0,0,3
SAL30298,16,0,0,0,0,0,0,22
SAL30299,9,0,0,0,0,0,0,7
SAL30300,451,77,35,0,4,0,0,571
SAL30301,5,0,4,0,0,0,0,12
SAL30302,209,37,8,0,0,0,0,261
SAL30303,17,4,0,0,0,0,0,22
SAL30304,16,0,0,0,0,0,0,20
SAL30305,0,0,0,0,0,0,0,0
SAL30306,12,4,0,0,0,0,0,13
SAL30307,5,0,0,0,0,0,0,5
SAL30308,55,3,8,0,0,0,0,68
SAL30309,250,54,19,6,6,0,3,337
SAL30310,7,0,0,0,0,0,0,7
SAL30311,69,7,3,0,0,0,0,80
SAL30312,726,76,31,3,0,0,3,839
SAL30313,0,0,0,0,0,0,0,0
SAL30314,5,0,0,0,0,0,0,7
SAL30315,10,0,0,0,0,0,0,18
SAL30316,10,0,0,0,0,0,0,14
SAL30317,99,11,4,0,0,0,0,112
SAL30318,5,0,0,0,0,0,0,9
SAL30319,3,0,0,0,0,0,0,3
SAL30320,5,0,0,0,0,0,0,13
SAL30321,166,23,16,0,3,0,0,211
SAL30322,13,0,0,0,0,0,0,13
SAL30323,9,0,0,0,0,0,0,9
SAL30324,940,102,41,13,3,0,6,1107
SAL30325,0,0,0,0,0,0,0,0
SAL30326,3,0,0,0,0,0,0,3
SAL30327,17,5,0,0,0,0,0,25
SAL30328,0,0,0,0,0,0,0,0
SAL30329,145,30,12,3,0,0,4,189
SAL30330,14,3,0,0,0,0,0,19
SAL30331,15,0,0,0,0,0,0,15
SAL30332,144,23,9,0,0,0,7,185
SAL30333,21,0,0,0,0,0,0,25
SAL30334,16,0,0,0,0,0,0,17
SAL30335,16,0,0,0,0,0,0,14
SAL30336,686,94,61,13,5,0,7,864
SAL30337,31,7,7,0,0,0,0,39
SAL30338,0,0,0,0,0,0,0,3
SAL30339,110,7,4,0,0,0,6,126
SAL30340,17,6,0,0,0,0,0,22
SAL30341,0,0,0,0,0,0,0,0
SAL30342,780,119,64,15,3,0,17,1000
SAL30343,137,16,6,0,0,0,0,149
SAL30344,23,5,0,0,0,0,0,31
SAL30345,98,16,10,0,0,0,0,121
SAL30346,454,63,29,5,0,0,4,558
SAL30347,21,0,3,0,0,0,0,24
SAL30348,0,0,0,0,0,0,0,0
SAL30349,14,0,0,0,0,0,0,14
SAL30350,7,0,0,0,0,0,0,13
SAL30351,13,0,0,0,0,0,0,17
SAL30352,20,0,4,0,0,0,0,24
SAL30353,2050,213,92,17,0,0,5,2391
SAL30354,24,0,0,0,0,0,0,26
SAL30355,8,4,0,0,0,0,0,8
SAL30356,3,0,0,0,0,0,0,6
SAL30357,5,0,0,0,0,0,0,5
SAL30358,3,0,0,0,0,0,0,3
SAL30359,115,9,6,0,0,0,5,129
SAL30360,11,0,0,0,0,0,0,15
SAL30361,476,71,47,4,0,0,3,607
SAL30362,917,158,98,18,7,0,9,1200
SAL30363,1035,137,86,18,0,0,9,1286
SAL30364,0,0,0,0,0,0,0,0
SAL30365,23,6,0,0,0,0,0,27
SAL30366,44,8,3,0,0,0,0,54
SAL30367,236,25,17,3,0,0,0,282
SAL30368,0,0,0,0,0,0,0,0
SAL30369,1553,121,42,9,3,0,5,1736
SAL30370,26,6,0,0,0,0,0,33
SAL30371,21,3,0,0,0,0,0,23
SAL30372,9,0,0,0,0,0,0,9
SAL30373,1102,127,39,7,0,0,7,1286
SAL30374,78,16,7,0,0,0,0,106
SAL30375,3,0,0,0,0,0,0,3
SAL30376,8,0,0,0,0,0,0,8
SAL30377,638,92,31,10,0,0,6,772
SAL30378,0,0,0,0,0,0,0,0
SAL30379,383,72,10,0,0,0,0,468
SAL30380,239,25,8,0,0,0,0,275
SAL30381,800,97,37,3,0,0,0,935
SAL30382,0,0,0,0,0,0,0,0
SAL30383,30,0,0,0,0,0,0,33
SAL30384,0,0,0,0,0,0,0,0
SAL30385,8,4,0,0,0,0,0,12
SAL30386,509,38,17,6,0,0,0,571
SAL30387,15,0,0,0,0,0,0,13
SAL30388,26,3,0,0,0,0,0,34
SAL30389,12,3,0,0,0,0,0,17
SAL30390,445,53,19,3,0,0,0,523
SAL30391,16,9,4,0,0,0,0,23
SAL30392,7,0,0,0,0,0,0,7
SAL30393,69,4,0,0,0,0,0,81
SAL30394,0,0,0,0,0,0,0,0
SAL30395,516,67,54,9,0,0,10,659
SAL30396,12,0,0,0,0,0,0,13
SAL30397,4,0,0,0,0,0,0,4
SAL30398,0,0,0,0,0,0,0,0
SAL30399,16,0,0,0,0,0,0,17
SAL30400,13,3,0,0,0,0,0,13
SAL30401,0,0,0,0,0,0,0,0
SAL30402,448,113,40,7,3,0,0,610
SAL30403,98,10,4,0,0,0,0,113
SAL30404,256,29,11,5,0,0,0,304
SAL30405,0,0,0,0,0,0,0,0
SAL30406,4,0,0,0,0,0,0,4
SAL30407,363,54,19,3,0,0,5,444
SAL30408,3137,347,99,20,3,0,11,3620
SAL30409,0,0,0,0,0,0,0,0
SAL30410,8,0,0,0,0,0,0,9
SAL30411,27,3,0,0,0,0,0,37
SAL30412,809,98,16,0,0,0,3,935
SAL30413,3,0,0,0,0,0,0,6
SAL30414,0,0,0,0,0,0,0,0
SAL30415,0,0,0,0,0,0,0,0
SAL30416,0,0,0,0,0,0,0,0
SAL30417,22,3,0,0,0,0,0,21
SAL30418,0,0,0,0,0,0,0,0
SAL30419,4,0,0,0,0,0,0,7
SAL30420,0,0,0,0,0,0,0,0
SAL30421,201,23,21,4,0,0,0,245
SAL30422,264,61,25,5,3,0,3,368
SAL30423,169,32,16,3,0,0,3,214
SAL30424,125,13,5,0,0,0,3,149
SAL30425,510,59,16,10,0,0,0,594
SAL30426,459,90,42,14,4,3,7,619
SAL30427,0,0,0,0,0,0,0,0
SAL30428,0,0,0,0,0,0,0,0
SAL30429,6,0,0,0,0,0,0,10
SAL30430,33,0,0,0,0,0,0,37
SAL30431,106,21,4,0,0,0,0,134
SAL30432,4,4,0,0,0,0,0,11
SAL30433,4,6,0,0,0,0,0,8
SAL30434,71,7,4,0,0,0,0,85
SAL30435,5,0,0,0,0,0,0,6
SAL30436,6,4,0,0,0,0,0,10
SAL30437,310,21,4,0,0,0,4,340
SAL30438,7,0,0,0,0,0,0,9
SAL30439,10,0,0,0,0,0,0,10
SAL30440,136,13,5,3,0,0,0,155
SAL30441,783,147,62,3,0,0,0,996
SAL30442,3,0,0,0,0,0,0,5
SAL30443,11,5,0,0,0,0,0,13
SAL30444,7,0,0,0,0,0,0,7
SAL30445,752,100,19,5,0,0,0,882
SAL30446,1576,167,54,6,4,0,8,1817
SAL30447,13,0,0,0,0,0,0,17
SAL30448,0,0,0,0,0,0,0,0
SAL30449,164,32,3,6,0,0,0,205
SAL30450,313,41,21,3,0,0,0,372
SAL30451,1530,250,126,18,9,4,8,1945
SAL30452,930,160,72,16,5,0,8,1180
SAL30453,0,0,0,0,0,0,0,0
SAL30454,0,0,0,0,0,0,0,0
SAL30455,96,16,4,0,0,0,4,123
SAL30456,17,0,0,0,0,0,0,17
SAL30457,9,0,0,0,0,0,0,12
SAL30458,0,0,0,0,0,0,0,0
SAL30459,102,9,6,0,0,0,3,125
SAL30460,716,151,57,10,0,0,13,941
SAL30461,4,0,0,0,0,0,0,9
SAL30462,10,0,0,0,0,0,0,7
SAL30463,12,3,0,0,0,0,0,17
SAL30464,0,0,0,0,0,0,0,0
SAL30465,7,0,0,0,0,0,0,7
SAL30466,0,0,0,0,0,0,0,0
SAL30467,25,0,3,0,0,0,0,23
SAL30468,5,0,0,0,0,0,0,5
SAL30469,0,0,0,0,0,0,0,0
SAL30470,137,17,3,0,0,0,0,167
SAL30471,2118,401,238,45,13,0,25,2847
SAL30472,492,94,54,19,3,3,8,670
SAL30473,0,0,0,0,0,0,0,0
SAL30474,3,0,0,0,0,0,0,3
SAL30475,3,0,0,0,0,0,0,4
SAL30476,4,0,3,0,0,0,0,9
SAL30477,3,0,0,0,0,0,0,9
SAL30478,69,16,0,0,0,0,7,90
SAL30479,204,39,10,4,0,0,0,257
SAL30480,2341,173,62,21,4,0,3,2605
SAL30481,34,9,0,0,0,0,0,42
SAL30482,0,0,0,0,0,0,0,0
SAL30483,5,0,0,0,0,0,0,5
SAL30484,31,5,4,0,0,0,0,43
SAL30485,0,0,0,0,0,0,0,0
SAL30486,17,4,0,0,0,0,0,24
SAL30487,0,0,0,0,0,0,0,0
SAL30488,7,0,0,0,0,0,0,3
SAL30489,0,0,0,0,0,0,0,0
SAL30490,8,0,0,0,0,0,0,10
SAL30491,523,97,57,4,0,0,3,694
SAL30492,172,35,10,0,0,0,3,219
SAL30493,742,100,44,8,0,0,5,900
SAL30494,22,7,0,0,0,0,0,34
SAL30495,4,4,0,0,0,0,0,11
SAL30496,222,17,21,4,0,0,4,266
SAL30497,0,0,0,0,0,0,0,0
SAL30498,16,4,0,0,0,0,0,25
SAL30499,0,4,0,0,0,0,0,9
SAL30500,4,0,0,0,0,0,0,4
SAL30501,787,91,52,13,3,0,8,957
SAL30502,9,0,0,0,0,0,0,12
SAL30503,17,5,0,0,0,0,0,15
SAL30504,1695,125,46,8,0,0,0,1875
SAL30505,191,9,11,6,0,0,0,222
SAL30506,12,0,0,0,0,0,0,17
SAL30507,0,0,0,0,0,0,0,0
SAL30508,7,0,0,0,0,0,0,8
SAL30509,47,5,4,4,0,0,0,57
SAL30510,7,0,0,0,0,0,0,7
SAL30511,0,0,0,0,0,0,0,0
SAL30512,0,0,0,0,0,0,0,4
SAL30513,29,8,0,0,0,0,0,42
SAL30514,3,0,0,0,0,0,0,3
SAL30515,0,0,0,0,0,0,0,3
SAL30516,6,3,0,0,0,0,0,14
SAL30517,10,0,0,0,0,0,0,10
SAL30518,0,0,0,0,0,0,0,0
SAL30519,740,68,24,3,0,0,0,830
SAL30520,117,29,7,0,0,0,0,153
SAL30521,466,123,32,0,0,0,0,619
SAL30522,9,0,0,0,0,0,0,11
SAL30523,161,24,9,0,0,0,0,193
SAL30524,1801,210,91,32,4,0,10,2146
SAL30525,7,0,0,0,0,0,0,14
SAL30526,0,0,0,0,0,0,0,0
SAL30527,5,0,0,0,0,0,0,7
SAL30528,5,0,0,0,0,0,0,5
SAL30529,3,0,0,0,0,0,0,3
SAL30530,80,8,0,0,0,0,0,93
SAL30531,30,4,0,0,0,0,3,36
SAL30532,5,0,0,0,0,0,0,7
SAL30533,197,31,8,0,0,0,0,230
SAL30534,7,0,0,0,0,0,0,7
SAL30535,144,9,5,4,0,0,0,164
SAL30536,0,0,0,0,0,0,0,0
SAL30537,48,13,6,0,0,0,0,68
SAL30538,1195,116,29,13,0,0,0,1347
SAL30539,629,74,20,0,0,0,4,724
SAL30540,2262,162,59,10,0,0,7,2505
SAL30541,20,6,0,0,0,0,0,24
SAL30542,7,0,5,0,0,0,0,12
SAL30543,0,0,0,0,0,0,0,0
SAL30544,10,0,0,0,0,0,0,10
SAL30545,0,0,0,0,0,0,0,0
SAL30546,9,0,0,0,0,0,0,10
SAL30547,9,0,0,0,0,0,0,15
SAL30548,0,0,0,0,0,0,0,0
