SAL_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
SAL32400,33,2700,1121,430,3375,0.8,2367,2.4
SAL32401,36,2000,875,300,2285,0.9,2125,2.9
SAL32402,0,0,0,0,0,0,0,0
SAL32403,30,1500,690,350,1519,0.8,1321,2.7
SAL32404,59,1465,553,265,1325,0.8,1075,2.1
SAL32405,27,1473,747,350,1624,0.9,1516,3.1
SAL32406,52,1610,626,335,1534,0.7,1114,2
SAL32407,46,9999,1187,0,3249,0.6,3250,3
SAL32408,42,2284,575,160,1249,0.8,974,2.7
SAL32409,65,80,379,0,725,0.8,724,2.1
SAL32410,40,2080,835,465,2190,0.7,2046,2.8
SAL32411,37,1842,1005,440,2487,0.8,2317,3
SAL32412,57,1281,445,280,1022,0.8,914,2.3
SAL32413,48,2500,1382,435,3250,0.6,2821,2.7
SAL32414,37,2167,865,450,2353,0.8,2229,3.1
SAL32415,57,2000,632,430,1660,0.7,1478,2.3
SAL32416,37,1517,660,368,1711,0.8,1570,2.9
SAL32417,34,1625,798,380,1936,0.8,1864,3
SAL32418,50,1517,810,263,1833,0.9,1196,2.3
SAL32419,61,1500,700,0,1174,0.7,1149,2.2
SAL32420,36,0,1208,175,2250,0.7,1937,2.7
SAL32421,34,0,1263,0,2562,0.9,2249,2.7
SAL32422,45,0,1166,0,2499,0.7,1875,3
SAL32423,28,1517,832,370,1756,0.8,1709,2.7
SAL32424,33,2500,1243,375,3309,0.8,3169,3
SAL32425,38,860,910,133,1920,0.8,1672,2.4
SAL32426,39,1083,567,230,1551,0.8,1297,2.3
SAL32427,44,1517,942,250,2625,0.9,1812,2.8
SAL32428,49,1680,615,280,1589,0.8,1399,2.6
SAL32429,41,1300,519,330,1687,0.9,1187,2.8
SAL32430,51,1566,654,363,1765,0.8,1602,2.4
SAL32431,50,975,900,0,2250,0.8,2083,2.6
SAL32432,43,2000,958,500,2166,0.9,1968,2.8
SAL32433,29,1718,1011,375,2173,0.7,1906,2.6
SAL32434,50,1083,768,250,2083,0.7,1395,2.2
SAL32435,54,1400,543,350,1347,0.8,1243,2.4
SAL32436,44,1820,720,320,2521,0.8,2333,2.8
SAL32437,36,2210,914,445,2391,0.8,2353,3.2
SAL32438,36,1820,974,410,2309,0.7,2059,2.7
SAL32439,46,1681,672,170,1812,0.7,1218,2.6
SAL32440,57,4333,575,0,2250,0.9,2250,2.3
SAL32441,35,325,687,0,2249,0.8,1125,3.1
SAL32442,37,1092,497,270,1282,0.8,1097,2.5
SAL32443,46,1733,758,205,1520,0.8,1460,2.7
SAL32444,37,1950,656,415,1859,0.8,1676,2.8
SAL32445,39,2000,772,540,2002,0.8,1758,2.6
SAL32446,32,0,900,160,1875,0.7,1562,2.3
SAL32447,33,2600,973,600,2469,0.8,2492,3.3
SAL32448,37,1800,840,395,2148,0.8,1924,2.8
SAL32449,42,1083,635,250,1421,0.8,1118,2
SAL32450,48,1733,953,160,2583,0.7,1812,2.3
SAL32451,34,1635,793,335,2067,0.9,1493,2.3
SAL32452,49,1083,456,400,1875,0.9,1625,2.6
SAL32453,52,2080,828,500,1952,0.7,1805,2.6
SAL32454,43,715,487,0,2166,0.8,2166,3.2
SAL32455,38,1250,614,280,1433,0.8,1157,2.3
SAL32456,49,0,949,108,1875,0.7,2083,2.6
SAL32457,52,1365,809,350,2125,0.8,1833,2.6
SAL32458,29,2063,1576,530,3339,1,3055,3
SAL32459,39,2167,1141,480,2902,0.8,2897,3.2
SAL32460,60,1659,508,185,1303,0.8,1125,1.9
SAL32461,36,5606,1062,410,1937,0.8,1812,2.7
SAL32462,33,975,974,215,1833,0.9,1416,2.6
SAL32463,47,1494,715,200,1416,0.9,924,2
SAL32464,35,1300,957,250,2171,0.7,1706,2.4
SAL32465,45,0,724,0,450,0.7,1181,1.3
SAL32466,45,1872,627,280,1625,0.8,1481,2.6
SAL32467,39,1242,480,248,1812,1,1437,2.8
SAL32468,52,1020,488,210,1262,0.9,919,2.3
SAL32469,51,2050,602,400,1541,0.7,1458,2.7
SAL32470,44,1737,1047,200,2374,0.7,1937,2.4
SAL32471,48,2000,701,420,1916,0.7,1490,2.6
SAL32472,55,1300,575,220,1458,1,1125,2
SAL32473,40,1400,754,338,1767,0.7,1574,2.7
SAL32474,46,1400,715,300,1724,0.8,1656,2.7
SAL32475,39,1349,636,295,1473,0.8,1233,2.4
SAL32476,51,1083,483,0,1624,0.8,1125,2.6
SAL32477,0,0,0,0,0,0,0,0
SAL32478,35,1517,909,275,1948,0.8,1332,1.9
SAL32479,47,1950,819,329,2227,0.8,1823,2.5
SAL32480,36,2719,668,0,1624,1,1625,2.7
SAL32481,45,1733,638,235,1874,0.7,1542,2.4
SAL32482,49,975,489,150,1041,1.1,762,2
SAL32483,43,1676,647,380,1604,0.7,1305,2.5
SAL32484,47,1609,488,400,1291,1.1,840,2.3
SAL32485,40,0,974,200,2625,0.9,1187,3.3
SAL32486,69,1875,597,265,2107,0.8,853,1.7
SAL32487,46,1956,673,300,1487,0.8,1416,2.7
SAL32488,41,1300,725,250,1821,0.8,1645,2.7
SAL32489,60,1135,377,225,784,1.2,849,2.1
SAL32490,54,2000,727,435,1852,0.7,1382,2.2
SAL32491,34,1600,737,400,1811,0.8,1742,2.9
SAL32492,73,0,425,0,450,0.7,450,1.6
SAL32493,56,1040,470,228,1274,0.8,1125,2.4
SAL32494,51,840,468,248,1271,0.9,1171,2.4
SAL32495,31,1907,1065,420,2646,0.8,2471,3
SAL32496,48,1950,777,583,1968,0.8,2083,3.1
SAL32497,59,867,449,260,929,0.8,756,1.9
SAL32498,39,2150,1218,369,3062,1,2083,2.5
SAL32499,49,1177,780,240,1708,0.6,1542,2.4
SAL32500,32,4277,900,310,1875,1.2,1875,2.8
SAL32501,25,0,1312,198,2750,0.9,2750,3
SAL32502,40,1499,800,300,1870,0.8,1491,2.4
SAL32503,25,0,405,115,812,1,922,3.6
SAL32504,35,2000,959,400,2526,0.8,2133,2.7
SAL32505,45,2600,1029,660,3268,0.7,3250,3.2
SAL32506,48,2167,774,605,2325,0.7,1696,2.6
SAL32507,40,2500,1155,575,3150,0.9,3250,3.4
SAL32508,49,2167,774,294,2619,0.8,1804,2.4
SAL32509,40,1814,880,150,1949,0.9,1774,2.7
SAL32510,51,2500,971,120,2583,0.6,2583,2.3
SAL32511,62,1560,510,400,1206,0.7,963,2.1
SAL32512,51,1733,678,173,1666,0.8,1583,2.6
SAL32513,50,1650,721,350,1662,0.8,1509,2.5
SAL32514,36,1083,1042,275,1999,0.8,1687,2.8
SAL32515,52,1378,414,195,1041,0.8,900,2.3
SAL32516,59,867,437,160,896,1,644,1.8
SAL32517,52,1842,710,358,1875,0.8,1624,2.5
SAL32518,40,1733,710,300,1917,0.8,1605,2.6
SAL32519,46,1950,767,300,2203,0.8,1702,2.6
SAL32520,44,1800,863,230,1974,0.9,1958,2.8
SAL32521,49,1400,815,320,2019,0.7,1483,2.2
SAL32522,31,0,750,0,0,1.5,0,3
SAL32523,24,0,840,100,1749,1.2,1875,5.1
SAL32524,53,1907,712,350,1870,0.7,1336,2.2
SAL32525,51,1244,546,300,1254,0.7,933,2
SAL32526,49,1424,668,26,1937,0.7,1375,2.7
SAL32527,46,787,493,215,1134,0.7,1058,2.4
SAL32528,45,1560,1083,350,1687,0.8,1562,2.7
SAL32529,36,0,900,0,2250,0.8,2250,3.5
SAL32530,52,1534,619,248,1375,0.8,1312,2.2
SAL32531,36,1733,884,160,2374,0.8,2083,3.1
SAL32532,56,1733,559,290,1470,0.8,1088,2.1
SAL32533,30,1300,696,120,1312,1.1,1125,2.7
SAL32534,48,0,589,120,1437,0.7,1312,2.6
SAL32535,21,0,833,0,0,0.9,1125,1.5
SAL32536,47,1950,671,150,1906,0.8,1843,2.6
SAL32537,37,2700,1143,450,3382,0.8,2888,2.9
SAL32538,47,1084,949,0,1375,0.8,1375,2.2
SAL32539,38,2156,1137,425,2938,0.7,2617,2.9
SAL32540,57,2500,680,300,1374,0.8,949,2
SAL32541,42,1600,766,440,1812,0.8,1428,2.8
SAL32542,46,1311,626,200,1286,0.8,1164,2.6
SAL32543,40,1300,624,310,1875,0.8,1521,2.7
SAL32544,39,1993,925,410,2384,0.8,2227,2.9
SAL32545,48,1950,820,210,2071,0.9,1944,2.7
SAL32546,47,1318,584,300,1481,0.8,1375,2.8
SAL32547,28,1733,1119,322,2273,0.7,2016,2.5
SAL32548,46,1645,693,300,1424,0.7,1312,2.4
SAL32549,57,1890,724,220,1249,1,833,1.5
SAL32550,47,2600,849,473,2486,0.8,2558,3.1
SAL32551,41,1560,519,300,1499,0.8,1125,2.3
SAL32552,48,2200,893,450,2429,0.8,2026,2.5
SAL32553,0,0,0,0,0,0,0,0
SAL32554,38,2197,1057,390,2877,0.8,2034,2.3
SAL32555,42,2167,537,130,1437,0.8,1124,2.6
SAL32556,42,2050,1104,380,2791,0.8,2434,2.7
SAL32557,12,0,1149,0,2250,1.2,2250,5
SAL32558,47,2201,930,275,3099,0.8,2259,2.6
SAL32559,58,1322,762,550,2050,0.6,1812,2
SAL32560,38,1383,705,305,1626,0.8,1319,2.4
SAL32561,44,1083,596,270,1364,0.8,1117,2.4
SAL32562,39,1148,804,250,1792,0.8,1343,2.5
SAL32563,46,2600,769,0,2250,0.8,2250,3.3
SAL32564,46,1925,1008,350,3125,0.8,2399,2.7
SAL32565,40,800,537,300,1593,0.8,1187,2.6
SAL32566,54,793,422,100,883,1,575,1.9
SAL32567,0,0,0,0,0,0,0,0
SAL32568,37,1442,840,392,2035,1,1981,3.2
SAL32569,48,2500,550,200,1542,0.8,1375,2.7
SAL32570,44,1033,608,275,1687,1,1593,3.3
SAL32571,44,1733,550,210,1292,0.9,1208,2.4
SAL32572,50,0,1249,0,4249,0.7,4249,2.6
SAL32573,45,2167,902,460,2834,0.7,2510,2.8
SAL32574,33,1889,669,460,1822,0.8,1484,2.6
SAL32575,46,1024,780,260,2374,0.7,1999,2.6
SAL32576,35,1430,622,310,1474,0.8,1301,2.7
SAL32577,40,1517,781,300,1902,0.8,1533,2.5
SAL32578,42,1733,687,300,1767,0.8,1625,2.9
SAL32579,34,1755,816,420,2119,0.8,1840,2.6
SAL32580,51,1300,369,140,1125,0.8,1291,2.4
SAL32581,31,1500,1353,378,3058,0.8,2483,2.6
SAL32582,44,0,1125,0,2750,2,2750,3
SAL32583,60,1200,545,230,1291,0.7,974,1.6
SAL32584,46,0,1125,0,1875,0.7,2249,3
SAL32585,62,429,550,230,1124,0.6,833,2.1
SAL32586,45,1300,609,350,1547,0.8,1381,2.7
SAL32587,29,1950,883,470,2296,1.1,1818,1.9
SAL32588,53,1150,418,250,1017,0.9,955,2.4
SAL32589,39,1430,712,240,1889,0.7,1283,2.2
SAL32590,50,1083,529,250,1321,0.7,1007,2.2
SAL32591,53,1467,478,300,1345,0.8,1269,2.5
SAL32592,44,867,562,240,1437,0.8,1125,2.3
SAL32593,45,1300,636,280,1588,0.8,1487,2.6
SAL32594,39,1500,791,290,2020,0.8,1477,2.3
SAL32595,39,1950,782,470,2098,0.8,2061,3.1
SAL32596,51,1513,720,320,1465,0.8,1286,2.2
SAL32597,55,1111,459,250,1007,0.8,924,2.2
SAL32598,27,1900,1104,390,2313,0.8,2182,3
SAL32599,53,1867,599,300,1687,0.8,1062,1.8
SAL32600,35,0,1174,350,1906,0.9,1958,3.3
SAL32601,36,1405,763,290,1819,0.8,1354,2.1
SAL32602,41,1517,914,300,2203,0.8,1516,2
SAL32603,0,0,0,0,0,0,0,0
SAL32604,0,0,0,0,0,0,0,0
SAL32605,35,1950,933,275,2583,0.8,2125,3
SAL32606,42,1300,696,255,1562,0.9,1398,2.7
SAL32607,57,975,574,0,1437,0.7,1625,2.3
SAL32608,43,1636,745,300,2055,0.8,1775,2.7
SAL32609,0,0,0,0,0,0,0,0
SAL32610,73,0,450,0,0,1,450,1
SAL32611,37,1647,666,410,1569,0.9,1268,2.1
SAL32612,46,1387,585,285,1420,0.7,1175,2.4
SAL32613,42,0,710,0,1875,0.7,1812,2.7
SAL32614,43,1100,389,220,1125,0.9,725,2.8
SAL32615,51,1663,735,325,1808,0.8,1521,2.4
SAL32616,43,3467,725,160,2249,0.9,2124,2.5
SAL32617,59,1905,900,365,1687,0.7,1687,2.5
SAL32618,32,2800,1424,450,2750,0.8,2374,2.8
SAL32619,12,0,47125,0,212000,1.1,212000,6
SAL32620,73,0,687,0,1149,1,725,2
SAL32621,36,1733,592,250,1437,0.8,1325,2.5
SAL32622,45,1656,687,200,1833,0.8,1520,2.4
SAL32623,32,1700,945,410,2342,1.1,1889,2
SAL32624,29,2000,1085,445,2395,0.8,2399,3.3
SAL32625,49,1500,611,350,1430,0.8,1273,2.1
SAL32626,43,2400,724,265,900,0.7,1437,2.3
SAL32627,32,1733,919,385,2271,0.8,2176,3.1
SAL32628,23,0,900,0,2749,0.3,2999,4.5
SAL32629,30,1645,623,300,1416,0.8,1089,1.4
SAL32630,31,1800,994,410,2295,0.8,2184,3
SAL32631,46,0,1274,0,1999,0.8,2125,2.5
SAL32632,54,1450,710,280,1583,0.8,1437,2.6
SAL32633,42,1200,949,200,2358,0.7,1716,2.3
SAL32634,45,2700,933,200,2250,0.7,2083,2.5
SAL32635,40,1733,791,380,2059,0.8,1736,2.6
SAL32636,0,0,0,0,0,0,0,0
SAL32637,32,693,450,0,1312,1.2,1312,2.9
SAL32638,52,4333,612,80,1875,0.7,1074,2
SAL32639,38,1224,776,210,1704,0.8,1399,2.5
SAL32640,49,1324,495,260,1375,1,942,2.4
SAL32641,45,0,537,330,1083,0.7,1041,2.4
SAL32642,57,1560,542,180,1174,0.8,1016,2.1
SAL32643,53,1250,454,290,1562,0.8,1199,2.5
SAL32644,52,793,687,100,1718,0.8,1031,2
SAL32645,25,2000,548,410,2389,0.9,1761,2.4
SAL32646,56,968,599,400,1374,1.1,1166,2.1
SAL32647,30,509,838,220,1839,0.8,1812,3.2
SAL32648,0,0,0,0,0,0,0,0
SAL32649,35,2000,965,360,2404,0.8,1753,2.2
SAL32650,37,2167,929,415,2518,0.8,2159,2.6
SAL32651,54,750,511,188,899,1,749,2.6
SAL32652,37,0,979,133,2374,0.6,1625,2.5
SAL32653,60,1092,443,120,743,0.8,669,2.1
SAL32654,45,1900,672,350,1818,0.9,1583,2.9
SAL32655,50,1200,564,250,1353,0.7,970,2.1
SAL32656,41,1477,711,293,2035,0.9,1666,2.6
SAL32657,45,1308,705,285,1562,0.8,1073,2
SAL32658,63,0,1125,0,0,0.3,1125,1
SAL32659,48,2026,710,420,1726,0.7,1407,2.3
SAL32660,57,9999,725,300,1937,0.8,1125,1.8
SAL32661,42,945,1375,0,2750,0.8,2125,2
SAL32662,73,0,949,0,1875,0.6,1875,2
SAL32663,37,2167,808,440,2318,0.8,2437,3.3
SAL32664,35,1192,782,275,2624,1,2374,4
SAL32665,72,2600,687,0,1149,0.7,1149,1.8
SAL32666,47,1674,725,0,2062,0.9,2333,2.9
SAL32667,25,0,958,0,2250,1,2083,2.6
SAL32668,37,2340,1268,130,2374,0.8,1375,2.7
SAL32669,54,1800,762,175,2250,0.9,1874,2.2
SAL32670,47,1420,364,0,724,0.6,612,2.3
SAL32671,42,1950,745,250,2218,0.7,2027,2.6
SAL32672,31,1733,1091,400,2430,0.9,1854,1.9
SAL32673,46,1895,575,450,1656,0.8,1375,2.8
SAL32674,55,1300,743,275,1625,0.7,1562,2.5
SAL32675,46,1463,703,220,1875,0.7,1550,2.4
SAL32676,41,1700,948,345,2327,0.8,1793,2.4
SAL32677,43,1995,856,350,2264,0.9,2139,2.8
SAL32678,60,0,1124,0,2250,0.5,1999,1.8
SAL32679,46,0,725,0,1899,1.1,725,5
SAL32680,37,1603,740,370,1825,0.8,1556,2.6
SAL32681,38,2167,708,550,2051,0.7,2144,3.4
SAL32682,51,1210,483,350,1395,0.8,1303,2.4
SAL32683,36,1213,702,250,1562,0.8,1239,2.4
SAL32684,0,0,0,0,0,0,0,0
SAL32685,53,1196,483,500,1468,0.9,1267,2.4
SAL32686,44,1800,783,430,1958,0.9,1524,2.6
SAL32687,38,0,1541,0,2250,0.5,1749,1.5
SAL32688,43,1516,716,355,1898,0.8,1762,2.8
SAL32689,32,1800,1002,445,2407,0.8,2266,2.9
SAL32690,38,1400,699,260,1860,0.7,1520,2.6
SAL32691,54,2000,742,280,1833,0.7,1791,2.6
SAL32692,0,0,0,0,0,0,0,0
SAL32693,55,900,762,250,1375,0.5,1374,2.1
SAL32694,35,2000,627,400,1590,0.8,1586,3
SAL32695,37,1853,670,410,1805,0.8,1725,3
SAL32696,37,2051,862,275,2050,0.9,1875,2.8
SAL32697,44,2167,841,508,2186,0.8,1857,2.5
SAL32698,31,1500,1184,349,2625,0.9,2325,2.7
SAL32699,44,1733,723,300,1942,0.8,1912,3.1
SAL32700,49,2167,902,495,2129,0.7,1735,2.2
SAL32701,47,780,690,150,1542,0.8,1062,2
SAL32702,42,1606,775,410,1707,1,1323,1.9
SAL32703,44,1972,791,200,2200,0.8,2094,2.9
SAL32704,35,0,1833,670,1375,0.9,1125,4.3
SAL32705,44,1213,574,265,1408,0.8,1054,2.2
SAL32706,48,1300,691,240,1640,0.9,1638,2.8
SAL32707,40,0,949,0,0,1,1375,1.5
SAL32708,55,1500,678,315,1478,0.8,1292,2.4
SAL32709,29,0,575,0,1625,0.8,1625,3.3
SAL32710,37,0,1125,0,0,0,0,0
SAL32711,0,0,0,0,0,0,0,0
SAL32712,47,1229,665,288,1928,0.8,1511,2.7
SAL32713,78,0,575,0,1249,0.5,1249,2.5
SAL32714,56,1116,758,250,1625,0.8,1542,2.5
SAL32715,49,900,725,200,1228,0.8,1166,2.7
SAL32716,40,2638,1062,250,2250,0.7,1666,2.6
SAL32717,40,1680,713,395,1828,0.8,1426,2.4
SAL32718,57,867,479,250,1125,1,1125,2.5
SAL32719,43,1767,708,353,1952,0.9,1864,3
SAL32720,39,1844,1125,0,2249,1.3,2249,2
SAL32721,25,0,1166,0,3499,0.8,3749,3.9
SAL32722,49,932,437,100,974,0.9,825,2.3
SAL32723,46,1529,582,260,1656,0.7,1312,2.5
SAL32724,44,2167,780,550,2279,0.8,2198,3.1
SAL32725,42,2500,790,595,2355,0.8,2372,3.3
SAL32726,43,2500,753,373,2327,0.8,2245,3
SAL32727,47,1987,885,400,2266,0.8,2205,2.6
SAL32728,0,0,0,0,0,0,0,0
SAL32729,39,1517,620,350,1625,0.8,1537,2.9
SAL32730,48,729,702,144,1357,0.8,1272,2.2
SAL32731,41,2167,770,450,2203,0.8,2211,3.1
SAL32732,50,1800,681,420,1821,0.8,1508,2.5
SAL32733,42,1867,515,200,1541,0.8,1292,2.6
SAL32734,49,3614,524,231,1375,0.9,1375,2.5
SAL32735,37,1733,841,380,2134,0.8,1899,2.8
SAL32736,40,2450,905,408,2545,0.8,2542,3.2
SAL32737,0,0,0,0,0,0,0,0
SAL32738,38,2167,909,365,2513,0.8,2299,3
SAL32739,44,0,350,0,725,8,3250,8
SAL32740,45,1500,566,330,1949,1,1781,2.8
SAL32741,51,0,885,0,2250,0.6,1875,2.6
SAL32742,41,1733,877,290,2409,0.7,2035,2.6
SAL32743,56,1240,667,170,1687,0.7,1271,2.2
SAL32744,44,1250,497,185,1406,0.7,966,2.4
SAL32745,48,758,479,180,1084,0.9,867,2.2
SAL32746,0,0,0,0,0,0,0,0
SAL32747,52,1977,611,283,1781,0.7,1649,2.6
SAL32748,40,1517,784,350,2003,0.7,1732,2.5
SAL32749,34,0,779,100,1812,0.8,1375,2.6
SAL32750,45,1814,483,270,1875,0.6,1875,2.6
SAL32751,33,1900,973,385,2478,0.9,1902,2.2
SAL32752,47,1950,562,320,1343,1,1312,2.8
SAL32753,56,1000,454,260,1087,0.8,911,2.2
SAL32754,52,1002,462,205,1350,1,1047,2.3
SAL32755,41,867,745,170,1851,0.8,1323,2.5
SAL32756,35,1950,977,460,2625,0.7,2466,2.9
SAL32757,37,2459,1168,450,3325,0.8,2934,2.9
SAL32758,36,2383,1050,120,2249,0.8,2124,2.8
SAL32759,53,1500,632,260,1583,0.8,1383,2.5
SAL32760,61,867,537,220,1375,0.8,1062,2.2
SAL32761,64,964,523,175,1187,0.7,850,1.7
SAL32762,40,1500,870,225,2042,0.8,2028,2.7
SAL32763,51,1517,516,300,1325,0.7,1235,2.4
SAL32764,51,1300,824,215,1562,0.8,900,2.3
SAL32765,45,823,450,0,949,0.9,820,2.4
SAL32766,30,2167,599,143,1781,1.2,1437,3.8
SAL32767,39,1545,825,255,2344,0.7,1927,2.5
SAL32768,50,0,487,120,900,0.9,850,2.6
SAL32769,41,1803,490,250,1437,0.9,1541,2.7
SAL32770,37,2167,1660,510,3504,0.9,2645,1.9
SAL32771,47,2348,1408,530,3359,0.7,2853,2.3
SAL32772,52,0,450,0,900,0.6,900,2.5
SAL32773,56,1498,509,285,1583,0.8,1312,2.4
SAL32774,52,1800,640,450,1564,0.7,1263,2.3
SAL32775,53,867,481,200,1097,0.7,809,2.1
SAL32776,40,1257,570,298,1377,0.8,1164,2.5
SAL32777,43,1668,757,385,2064,0.8,2091,3
SAL32778,42,800,787,125,1781,0.8,1239,2.6
SAL32779,59,1733,450,0,1312,0.7,900,2.1
SAL32780,52,746,359,300,833,1,725,2.4
SAL32781,43,1408,772,200,2011,0.7,1611,2.5
SAL32782,38,696,1004,153,2031,0.9,1480,2.4
SAL32783,56,1759,784,300,1875,0.8,1792,2.3
SAL32784,67,0,350,0,1625,0.8,1074,1.5
SAL32785,40,1500,883,300,2160,0.8,1926,2.7
SAL32786,53,0,724,200,1499,0.6,1499,2
SAL32787,44,1723,693,305,1875,0.8,1493,2.8
SAL32788,80,0,0,0,0,0.2,0,1
SAL32789,49,2000,575,155,2125,1.1,1874,2.7
SAL32790,42,2253,1038,490,2957,0.8,2573,2.9
SAL32791,33,1300,1131,255,2290,0.9,1987,2.2
SAL32792,59,1083,575,0,1374,0.7,1125,2.7
SAL32793,45,300,662,125,1625,0.7,1375,2.6
SAL32794,70,0,933,0,2374,1.2,2374,2.6
SAL32795,57,716,700,0,1687,0.6,1375,2.1
SAL32796,52,3250,725,0,900,1.1,700,1.7
SAL32797,48,2000,969,250,2588,0.9,2486,2.8
SAL32798,62,0,325,0,0,0.7,325,1
SAL32799,57,388,430,240,933,0.8,900,1.7
SAL32800,74,0,450,0,0,1,450,1
SAL32801,46,1300,590,300,1526,0.8,1379,2.6
SAL32802,64,0,450,0,900,0.6,900,2
SAL32803,55,373,364,0,762,0.9,487,1.9
SAL32804,38,1517,842,320,2534,0.7,2034,2.5
SAL32805,51,1062,537,270,1335,0.8,1117,2.4
SAL32806,53,867,593,160,1812,0.8,1343,2.3
SAL32807,38,953,777,195,1791,0.8,1238,2
SAL32808,41,0,899,250,3249,1.1,2624,3.3
SAL32809,62,412,466,0,1125,0.8,1125,2
SAL32810,69,0,425,0,0,0.4,449,1
SAL32811,48,1300,749,200,1875,0.9,1812,2.6
SAL32812,35,0,900,0,1375,1,575,1.6
SAL32813,56,1092,441,260,949,0.8,916,2.7
SAL32814,41,1787,827,370,1963,0.8,1488,2.3
SAL32815,36,2167,920,470,2378,0.7,2218,2.9
SAL32816,49,1500,714,210,1875,0.8,1678,2.4
SAL32817,47,450,949,0,4999,1,2499,2
SAL32818,58,1109,437,92,1062,0.7,899,2.1
SAL32819,45,1257,843,126,1978,0.8,1875,2.7
SAL32820,33,650,817,0,1625,0.9,1656,3.2
SAL32821,49,1225,555,213,1333,0.8,955,2.3
SAL32822,38,1408,816,320,1951,0.8,1769,2.7
SAL32823,30,1408,902,200,2056,1.2,2136,3.2
SAL32824,56,1202,459,250,1102,0.7,891,2.2
SAL32825,29,33,1504,15,3269,0.8,3125,2.9
SAL32826,65,1300,456,260,935,0.7,734,1.8
SAL32827,49,1310,581,300,1431,0.8,1255,2.5
SAL32828,45,1509,740,290,1864,0.8,1636,2.8
SAL32829,61,2000,711,330,1471,0.8,1112,1.9
SAL32830,50,2084,776,400,1937,0.8,1768,2.7
SAL32831,38,1863,937,420,2277,0.8,1940,2.5
SAL32832,57,1083,463,225,962,0.7,790,2.1
SAL32833,37,1700,806,160,1875,0.7,1593,2.9
SAL32834,68,1025,387,248,788,0.6,825,1.7
SAL32835,28,3000,780,200,1812,0.7,1875,2.8
SAL32836,57,800,525,280,1125,0.8,1149,2.6
SAL32837,40,1300,691,285,1604,0.8,1372,2.4
SAL32838,28,0,1125,0,2249,0.9,2249,3.1
SAL32839,0,0,0,0,0,0,0,0
SAL32840,44,1600,715,300,1837,0.8,1479,2.5
SAL32841,40,1447,1006,220,2265,0.8,1899,2.7
SAL32842,47,1343,760,190,2134,0.7,1562,2.4
SAL32843,33,77,1048,170,1833,0.8,1542,2.9
SAL32844,56,1127,501,260,1230,0.7,967,2.2
SAL32845,52,1415,520,345,1213,0.7,1081,2.3
SAL32846,50,1950,844,310,1625,0.8,1524,2.3
SAL32847,40,0,2500,0,0,0.2,2250,1
SAL32848,40,1725,833,196,1875,0.8,1875,2.9
SAL32849,35,1300,539,189,1168,0.7,988,2.4
SAL32850,57,1083,644,280,1562,0.8,1263,2
SAL32851,24,0,900,0,0,0.2,900,1
SAL32852,46,1669,669,0,1874,0.8,1625,2.6
SAL32853,57,1517,601,325,1435,0.8,1149,2.1
SAL32854,30,2000,966,420,2610,0.9,1927,2.1
SAL32855,41,1355,667,255,1607,0.8,1084,2
SAL32856,42,1993,971,360,2543,0.7,2530,3.1
SAL32857,47,1200,588,250,1292,0.9,1062,2.3
SAL32858,45,1300,492,270,1276,0.9,1125,2.6
SAL32859,55,1299,518,300,1224,0.8,917,2.1
SAL32860,57,542,525,0,1125,0.7,1125,1.8
SAL32861,0,0,0,0,0,0,0,0
SAL32862,42,1827,922,343,2265,0.7,2181,2.8
SAL32863,44,2167,653,362,1963,0.8,1728,2.8
SAL32864,51,1083,541,190,1468,0.7,949,2.1
SAL32865,80,0,350,0,725,0.5,725,2
SAL32866,37,2500,484,275,1124,0.8,949,2.4
SAL32867,39,1663,1182,390,2630,0.8,2013,1.8
SAL32868,31,1625,1075,253,2616,0.9,2144,2.7
SAL32869,50,1790,617,325,1817,0.9,1645,2.7
SAL32870,58,1300,695,200,1894,0.7,1642,2.4
SAL32871,39,2544,739,163,2250,0.8,2124,2.8
SAL32872,42,1712,871,380,2054,0.8,1681,2.4
SAL32873,36,1733,920,465,2211,0.7,2008,2.8
SAL32874,63,0,341,0,725,0.8,687,1.7
SAL32875,32,2029,1613,471,3329,1,3078,2.6
SAL32876,63,1083,504,270,1020,0.7,928,2.1
SAL32877,44,670,575,0,1125,0.4,1374,1.5
SAL32878,47,1517,681,350,1593,0.8,1350,2.6
SAL32879,40,867,866,200,1687,0.7,1542,2.8
SAL32880,54,4333,1024,0,1375,0.6,1375,2
SAL32881,39,1950,850,460,2074,0.9,1737,2.4
SAL32882,38,1100,727,250,1528,0.8,1270,2.4
SAL32883,58,1185,550,250,1333,0.8,1057,2.1
SAL32884,47,300,828,200,2250,0.7,1624,2.4
SAL32885,54,867,444,200,1031,0.9,837,2.3
SAL32886,43,1893,683,350,1952,0.8,1928,2.9
SAL32887,36,1084,860,135,1792,0.8,1875,2.7
SAL32888,61,1409,492,228,959,0.7,877,1.9
SAL32889,75,0,899,0,2124,0.6,2124,2
SAL32890,60,2167,780,650,1919,0.6,1689,2.3
SAL32891,44,1972,479,303,1125,0.8,1042,2.8
SAL32892,47,0,599,0,1374,0.6,949,2.7
SAL32893,29,0,518,119,949,0.9,900,3.4
SAL32894,38,6650,933,0,1874,0.7,1624,2.8
